Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,957.000000,-218.000000,-124.000000,3.000000,4.000000,0.000000,636.000000,-961.000000,-517.000000
0.050000,962.000000,-230.000000,-130.000000,2.000000,-14.000000,0.000000,630.000000,-961.000000,-514.000000
0.100000,952.000000,-215.000000,-113.000000,5.000000,-14.000000,-16.000000,625.000000,-960.000000,-520.000000
0.150000,949.000000,-227.000000,-113.000000,-8.000000,-12.000000,-2.000000,634.000000,-960.000000,-522.000000
0.200000,954.000000,-223.000000,-117.000000,-2.000000,-12.000000,-2.000000,627.000000,-967.000000,-520.000000
0.250000,950.000000,-228.000000,-115.000000,5.000000,0.000000,0.000000,631.000000,-966.000000,-520.000000
0.300000,967.000000,-231.000000,-118.000000,-5.000000,-1.000000,-3.000000,630.000000,-963.000000,-529.000000
0.350000,962.000000,-219.000000,-108.000000,0.000000,-7.000000,-28.000000,624.000000,-961.000000,-526.000000
0.400000,956.000000,-231.000000,-104.000000,16.000000,-27.000000,-4.000000,636.000000,-955.000000,-525.000000
0.450000,946.000000,-216.000000,-105.000000,28.000000,-21.000000,-9.000000,631.000000,-961.000000,-519.000000
0.500000,955.000000,-220.000000,-97.000000,1.000000,0.000000,-1.000000,631.000000,-961.000000,-534.000000
0.550000,954.000000,-229.000000,-94.000000,-25.000000,-2.000000,-7.000000,628.000000,-957.000000,-526.000000
0.600000,958.000000,-219.000000,-110.000000,37.000000,26.000000,-7.000000,621.000000,-955.000000,-531.000000
0.650000,994.000000,-232.000000,-118.000000,18.000000,28.000000,-25.000000,630.000000,-948.000000,-535.000000
0.700000,964.000000,-195.000000,-84.000000,-6.000000,58.000000,-33.000000,625.000000,-952.000000,-532.000000
0.750000,932.000000,-215.000000,-53.000000,-98.000000,74.000000,-10.000000,634.000000,-951.000000,-535.000000
0.800000,918.000000,-205.000000,-39.000000,-42.000000,180.000000,-19.000000,625.000000,-951.000000,-559.000000
0.850000,926.000000,-182.000000,-73.000000,-33.000000,165.000000,-53.000000,630.000000,-948.000000,-565.000000
0.900000,915.000000,-111.000000,-31.000000,-171.000000,194.000000,-173.000000,628.000000,-943.000000,-576.000000
0.950000,887.000000,-169.000000,-33.000000,-473.000000,169.000000,-194.000000,636.000000,-924.000000,-582.000000
1.000000,843.000000,-172.000000,-54.000000,-560.000000,163.000000,-232.000000,640.000000,-921.000000,-589.000000
1.050000,939.000000,-292.000000,-294.000000,-969.000000,-46.000000,-142.000000,649.000000,-915.000000,-598.000000
1.100000,1091.000000,-167.000000,-412.000000,-643.000000,-345.000000,43.000000,672.000000,-925.000000,-586.000000
1.150000,1185.000000,-127.000000,-491.000000,-1600.000000,-844.000000,116.000000,714.000000,-946.000000,-540.000000
1.200000,1095.000000,-378.000000,-385.000000,-1004.000000,-1184.000000,452.000000,783.000000,-987.000000,-466.000000
1.250000,744.000000,-583.000000,-281.000000,-649.000000,-1197.000000,157.000000,817.000000,-1006.000000,-378.000000
1.300000,749.000000,-764.000000,-1425.000000,-255.000000,-2387.000000,1101.000000,865.000000,-1039.000000,-265.000000
1.350000,916.000000,-947.000000,-1997.000000,-1246.000000,-3504.000000,1035.000000,949.000000,-982.000000,-3.000000
1.400000,1843.000000,-704.000000,-1991.000000,-110.000000,-4221.000000,1367.000000,991.000000,-837.000000,226.000000
1.450000,1791.000000,-465.000000,-1156.000000,1054.000000,-4324.000000,1892.000000,1051.000000,-567.000000,369.000000
1.500000,862.000000,-54.000000,-672.000000,287.000000,-3511.000000,1821.000000,1081.000000,-267.000000,381.000000
1.550000,-958.000000,-104.000000,-446.000000,-103.000000,-2567.000000,1215.000000,1038.000000,-49.000000,339.000000
1.600000,-1163.000000,-107.000000,-471.000000,341.000000,-1044.000000,496.000000,1023.000000,69.000000,273.000000
1.650000,-1038.000000,26.000000,-430.000000,-115.000000,18.000000,82.000000,1000.000000,123.000000,252.000000
1.700000,-489.000000,-268.000000,-217.000000,144.000000,506.000000,-314.000000,997.000000,130.000000,262.000000
1.750000,-92.000000,46.000000,-68.000000,284.000000,679.000000,-205.000000,1011.000000,115.000000,271.000000
1.800000,572.000000,321.000000,-218.000000,-366.000000,1020.000000,-364.000000,994.000000,78.000000,327.000000
1.850000,77.000000,-269.000000,-936.000000,-540.000000,280.000000,-329.000000,979.000000,42.000000,360.000000
1.900000,-335.000000,-298.000000,-464.000000,919.000000,-2006.000000,67.000000,1003.000000,81.000000,303.000000
1.950000,-231.000000,177.000000,-468.000000,-9.000000,-2679.000000,1117.000000,991.000000,222.000000,138.000000
2.000000,1400.000000,334.000000,1998.000000,-1605.000000,871.000000,768.000000,883.000000,235.000000,207.000000
2.050000,-741.000000,-752.000000,49.000000,878.000000,-639.000000,730.000000,895.000000,256.000000,151.000000
2.100000,-828.000000,-401.000000,-940.000000,2377.000000,-4153.000000,480.000000,948.000000,295.000000,-33.000000
2.150000,-1913.000000,164.000000,23.000000,-60.000000,-427.000000,-293.000000,961.000000,285.000000,-150.000000
2.200000,-789.000000,-572.000000,-260.000000,177.000000,266.000000,-257.000000,969.000000,286.000000,-142.000000
2.250000,-1296.000000,-258.000000,158.000000,-306.000000,290.000000,-314.000000,984.000000,274.000000,-124.000000
2.300000,-767.000000,-91.000000,-128.000000,-819.000000,83.000000,90.000000,1000.000000,261.000000,-105.000000
2.350000,-877.000000,-123.000000,-177.000000,-204.000000,-58.000000,97.000000,990.000000,271.000000,-85.000000
2.400000,-879.000000,-297.000000,25.000000,-31.000000,-116.000000,-15.000000,990.000000,276.000000,-88.000000
2.450000,-945.000000,-30.000000,-69.000000,-583.000000,-43.000000,-10.000000,991.000000,279.000000,-82.000000
2.500000,-1001.000000,-305.000000,-73.000000,3.000000,-18.000000,-63.000000,988.000000,267.000000,-76.000000
2.550000,-1004.000000,18.000000,-66.000000,336.000000,-43.000000,-88.000000,990.000000,267.000000,-87.000000
2.600000,-1025.000000,-199.000000,-83.000000,-300.000000,-67.000000,37.000000,988.000000,276.000000,-72.000000
2.650000,-991.000000,-138.000000,-53.000000,52.000000,-47.000000,-43.000000,993.000000,267.000000,-66.000000
2.700000,-951.000000,-161.000000,-54.000000,183.000000,-32.000000,-70.000000,993.000000,270.000000,-81.000000
2.750000,-979.000000,-185.000000,-61.000000,43.000000,-37.000000,-58.000000,1000.000000,265.000000,-79.000000
2.800000,-958.000000,-201.000000,-53.000000,-110.000000,-8.000000,-36.000000,1003.000000,268.000000,-75.000000
2.850000,-956.000000,-134.000000,-54.000000,-79.000000,-8.000000,-40.000000,1000.000000,264.000000,-67.000000
2.900000,-970.000000,-276.000000,-91.000000,-55.000000,-17.000000,-30.000000,1000.000000,267.000000,-58.000000
2.950000,-1006.000000,-206.000000,-103.000000,147.000000,-11.000000,-49.000000,1015.000000,264.000000,-61.000000
