Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-1039.000000,85.000000,464.000000,-385.000000,341.000000,298.000000,441.000000,40.000000,-573.000000
0.050000,-814.000000,-30.000000,405.000000,259.000000,307.000000,304.000000,435.000000,49.000000,-574.000000
0.100000,-814.000000,-229.000000,423.000000,-125.000000,68.000000,197.000000,417.000000,76.000000,-565.000000
0.150000,-983.000000,-148.000000,383.000000,-33.000000,-66.000000,122.000000,411.000000,58.000000,-564.000000
0.200000,-925.000000,-248.000000,332.000000,236.000000,43.000000,133.000000,415.000000,69.000000,-570.000000
0.250000,-871.000000,-269.000000,450.000000,28.000000,122.000000,144.000000,414.000000,73.000000,-567.000000
0.300000,-798.000000,-53.000000,438.000000,-121.000000,105.000000,268.000000,409.000000,76.000000,-559.000000
0.350000,-708.000000,-176.000000,532.000000,44.000000,5.000000,147.000000,399.000000,90.000000,-559.000000
0.400000,-586.000000,-74.000000,774.000000,181.000000,-319.000000,156.000000,402.000000,91.000000,-567.000000
0.450000,-686.000000,-347.000000,855.000000,164.000000,-812.000000,-39.000000,384.000000,75.000000,-585.000000
0.500000,-676.000000,-373.000000,805.000000,217.000000,-1188.000000,-411.000000,388.000000,55.000000,-612.000000
0.550000,-835.000000,-516.000000,973.000000,295.000000,-1669.000000,-735.000000,406.000000,-4.000000,-654.000000
0.600000,-774.000000,-765.000000,1710.000000,-432.000000,-2370.000000,-952.000000,411.000000,-87.000000,-675.000000
0.650000,-1390.000000,-1202.000000,1998.000000,-833.000000,-3428.000000,-1761.000000,448.000000,-211.000000,-670.000000
0.700000,-1591.000000,-1046.000000,1946.000000,-965.000000,-3108.000000,-1756.000000,465.000000,-355.000000,-630.000000
0.750000,-964.000000,-582.000000,1164.000000,-396.000000,-2532.000000,-1562.000000,442.000000,-456.000000,-550.000000
0.800000,58.000000,-469.000000,859.000000,-840.000000,-1941.000000,-1241.000000,412.000000,-526.000000,-487.000000
0.850000,611.000000,-400.000000,554.000000,-368.000000,-940.000000,-553.000000,400.000000,-553.000000,-439.000000
0.900000,592.000000,-403.000000,403.000000,-515.000000,-62.000000,-27.000000,403.000000,-562.000000,-423.000000
0.950000,867.000000,-620.000000,645.000000,81.000000,402.000000,14.000000,400.000000,-553.000000,-435.000000
1.000000,5.000000,67.000000,807.000000,-56.000000,346.000000,25.000000,402.000000,-552.000000,-439.000000
1.050000,183.000000,-81.000000,1734.000000,555.000000,-737.000000,-667.000000,399.000000,-564.000000,-441.000000
1.100000,202.000000,-712.000000,1998.000000,505.000000,-2504.000000,-541.000000,369.000000,-583.000000,-393.000000
1.150000,-1762.000000,-538.000000,-1997.000000,3704.000000,-1348.000000,-2799.000000,300.000000,-625.000000,-351.000000
1.200000,-819.000000,-1860.000000,-172.000000,-3760.000000,-236.000000,333.000000,315.000000,-618.000000,-357.000000
1.250000,1063.000000,573.000000,1998.000000,-4829.000000,-229.000000,-1548.000000,256.000000,-624.000000,-295.000000
1.300000,454.000000,708.000000,821.000000,3297.000000,-1113.000000,459.000000,228.000000,-634.000000,-262.000000
1.350000,1960.000000,-1906.000000,-406.000000,562.000000,-3454.000000,1401.000000,280.000000,-622.000000,-261.000000
1.400000,1773.000000,48.000000,537.000000,-3406.000000,972.000000,-1452.000000,237.000000,-630.000000,-255.000000
1.450000,1364.000000,-357.000000,435.000000,846.000000,123.000000,790.000000,244.000000,-640.000000,-286.000000
1.500000,985.000000,-625.000000,532.000000,180.000000,234.000000,269.000000,277.000000,-631.000000,-313.000000
1.550000,658.000000,-354.000000,441.000000,-510.000000,-14.000000,-71.000000,276.000000,-633.000000,-303.000000
1.600000,604.000000,-433.000000,383.000000,233.000000,-53.000000,-73.000000,273.000000,-625.000000,-300.000000
