Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-971.000000,94.000000,313.000000,-12.000000,-17.000000,2.000000,-50.000000,425.000000,523.000000
0.050000,-966.000000,83.000000,318.000000,-7.000000,-13.000000,2.000000,-56.000000,422.000000,520.000000
0.100000,-970.000000,94.000000,321.000000,7.000000,-8.000000,-1.000000,-52.000000,426.000000,535.000000
0.150000,-979.000000,84.000000,311.000000,9.000000,-3.000000,-4.000000,-47.000000,422.000000,533.000000
0.200000,-980.000000,93.000000,312.000000,12.000000,-10.000000,-7.000000,-50.000000,431.000000,535.000000
0.250000,-973.000000,96.000000,300.000000,21.000000,-21.000000,4.000000,-53.000000,419.000000,526.000000
0.300000,-980.000000,97.000000,306.000000,28.000000,-30.000000,9.000000,-58.000000,422.000000,514.000000
0.350000,-970.000000,111.000000,318.000000,18.000000,-46.000000,4.000000,-49.000000,420.000000,523.000000
0.400000,-964.000000,94.000000,314.000000,1.000000,-21.000000,-3.000000,-49.000000,422.000000,520.000000
0.450000,-994.000000,95.000000,308.000000,7.000000,-15.000000,1.000000,-49.000000,425.000000,520.000000
0.500000,-1007.000000,107.000000,316.000000,7.000000,-65.000000,30.000000,-47.000000,422.000000,527.000000
0.550000,-1141.000000,197.000000,318.000000,-64.000000,-29.000000,63.000000,-46.000000,416.000000,529.000000
0.600000,-1099.000000,92.000000,292.000000,-137.000000,-226.000000,214.000000,-47.000000,419.000000,517.000000
0.650000,-996.000000,185.000000,307.000000,-221.000000,-190.000000,268.000000,-43.000000,405.000000,511.000000
0.700000,-1014.000000,251.000000,364.000000,-142.000000,-90.000000,515.000000,-58.000000,405.000000,520.000000
0.750000,-940.000000,179.000000,437.000000,-147.000000,-270.000000,487.000000,-55.000000,401.000000,508.000000
0.800000,-968.000000,181.000000,519.000000,-242.000000,-337.000000,447.000000,-65.000000,390.000000,496.000000
0.850000,-921.000000,264.000000,550.000000,-67.000000,-686.000000,550.000000,-73.000000,366.000000,485.000000
