Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-989.000000,-103.000000,315.000000,38.000000,92.000000,65.000000,381.000000,87.000000,-553.000000
0.050000,-995.000000,-25.000000,309.000000,-58.000000,121.000000,74.000000,384.000000,93.000000,-549.000000
0.100000,-911.000000,-123.000000,402.000000,245.000000,68.000000,62.000000,385.000000,96.000000,-550.000000
0.150000,-974.000000,-138.000000,398.000000,21.000000,107.000000,33.000000,375.000000,105.000000,-546.000000
0.200000,-983.000000,-87.000000,321.000000,-98.000000,116.000000,40.000000,370.000000,115.000000,-543.000000
0.250000,-888.000000,-146.000000,407.000000,-106.000000,-5.000000,2.000000,373.000000,103.000000,-540.000000
0.300000,-896.000000,63.000000,368.000000,-264.000000,-89.000000,80.000000,385.000000,105.000000,-538.000000
0.350000,-761.000000,-137.000000,373.000000,-173.000000,-165.000000,-9.000000,385.000000,106.000000,-534.000000
0.400000,-605.000000,-193.000000,456.000000,-280.000000,-299.000000,37.000000,388.000000,97.000000,-529.000000
0.450000,-499.000000,-35.000000,658.000000,525.000000,-551.000000,-91.000000,391.000000,88.000000,-541.000000
0.500000,-426.000000,-304.000000,848.000000,601.000000,-999.000000,-469.000000,385.000000,66.000000,-582.000000
0.550000,-774.000000,-453.000000,1029.000000,542.000000,-1319.000000,-721.000000,388.000000,25.000000,-630.000000
0.600000,-658.000000,-539.000000,1601.000000,-114.000000,-2129.000000,-656.000000,403.000000,-31.000000,-660.000000
0.650000,-1221.000000,-848.000000,1998.000000,-576.000000,-3220.000000,-978.000000,415.000000,-139.000000,-669.000000
0.700000,-1649.000000,-1056.000000,1998.000000,-903.000000,-3334.000000,-1406.000000,439.000000,-273.000000,-648.000000
0.750000,-1456.000000,-713.000000,1511.000000,-861.000000,-2819.000000,-1359.000000,459.000000,-385.000000,-594.000000
0.800000,-368.000000,-607.000000,1153.000000,-809.000000,-2259.000000,-1322.000000,441.000000,-468.000000,-522.000000
0.850000,119.000000,-355.000000,836.000000,-841.000000,-1668.000000,-1048.000000,426.000000,-517.000000,-462.000000
0.900000,485.000000,-442.000000,524.000000,-667.000000,-856.000000,-597.000000,406.000000,-555.000000,-415.000000
0.950000,652.000000,-483.000000,481.000000,18.000000,812.000000,-349.000000,403.000000,-553.000000,-421.000000
1.000000,844.000000,-754.000000,947.000000,462.000000,536.000000,550.000000,399.000000,-555.000000,-432.000000
1.050000,562.000000,15.000000,1377.000000,547.000000,557.000000,-382.000000,387.000000,-562.000000,-463.000000
1.100000,413.000000,764.000000,1998.000000,1061.000000,-1137.000000,-874.000000,349.000000,-576.000000,-460.000000
1.150000,276.000000,-1291.000000,1998.000000,905.000000,-3267.000000,320.000000,349.000000,-591.000000,-397.000000
1.200000,-1998.000000,1748.000000,-1997.000000,-2398.000000,292.000000,-526.000000,315.000000,-610.000000,-339.000000
1.250000,303.000000,-1817.000000,1526.000000,-5910.000000,959.000000,-588.000000,331.000000,-606.000000,-294.000000
1.300000,-172.000000,1138.000000,1954.000000,-3038.000000,291.000000,-835.000000,262.000000,-619.000000,-252.000000
1.350000,609.000000,-514.000000,593.000000,3556.000000,-146.000000,1369.000000,205.000000,-633.000000,-255.000000
1.400000,-495.000000,-1251.000000,42.000000,2281.000000,-1450.000000,-350.000000,228.000000,-625.000000,-210.000000
1.450000,1997.000000,-72.000000,667.000000,-4272.000000,315.000000,-6646.000000,69.000000,-631.000000,-220.000000
1.500000,1997.000000,339.000000,616.000000,60.000000,123.000000,123.000000,51.000000,-633.000000,-264.000000
1.550000,1546.000000,-362.000000,221.000000,986.000000,-1033.000000,1323.000000,96.000000,-634.000000,-229.000000
1.600000,456.000000,-124.000000,330.000000,-361.000000,1255.000000,240.000000,108.000000,-642.000000,-273.000000
1.650000,563.000000,-195.000000,205.000000,19.000000,-154.000000,11.000000,121.000000,-649.000000,-271.000000
1.700000,917.000000,-186.000000,350.000000,71.000000,-233.000000,-21.000000,120.000000,-645.000000,-265.000000
1.750000,1104.000000,-102.000000,409.000000,-285.000000,-84.000000,-53.000000,109.000000,-643.000000,-268.000000
1.800000,814.000000,-162.000000,272.000000,-176.000000,-148.000000,84.000000,114.000000,-639.000000,-265.000000
1.850000,832.000000,-163.000000,332.000000,-212.000000,121.000000,34.000000,118.000000,-643.000000,-261.000000
1.900000,925.000000,-155.000000,377.000000,-117.000000,-29.000000,41.000000,118.000000,-645.000000,-259.000000
1.950000,935.000000,-147.000000,305.000000,-89.000000,-147.000000,65.000000,117.000000,-651.000000,-267.000000
2.000000,970.000000,-207.000000,240.000000,-142.000000,-60.000000,86.000000,123.000000,-637.000000,-258.000000
2.050000,899.000000,-203.000000,295.000000,47.000000,7.000000,91.000000,123.000000,-633.000000,-267.000000
2.100000,927.000000,-179.000000,331.000000,10.000000,124.000000,85.000000,124.000000,-643.000000,-271.000000
2.150000,953.000000,-153.000000,293.000000,85.000000,-161.000000,9.000000,135.000000,-640.000000,-258.000000
2.200000,904.000000,-222.000000,357.000000,-8.000000,114.000000,59.000000,132.000000,-640.000000,-267.000000
2.250000,933.000000,-244.000000,306.000000,74.000000,0.000000,95.000000,136.000000,-654.000000,-268.000000
2.300000,943.000000,-249.000000,338.000000,12.000000,23.000000,61.000000,132.000000,-642.000000,-276.000000
2.350000,926.000000,-208.000000,348.000000,36.000000,-28.000000,9.000000,136.000000,-648.000000,-267.000000
2.400000,879.000000,-210.000000,402.000000,10.000000,98.000000,-4.000000,142.000000,-648.000000,-282.000000
2.450000,918.000000,-263.000000,344.000000,153.000000,-7.000000,98.000000,145.000000,-643.000000,-283.000000
2.500000,874.000000,-198.000000,388.000000,63.000000,-19.000000,7.000000,141.000000,-654.000000,-280.000000
2.550000,870.000000,-222.000000,393.000000,228.000000,131.000000,67.000000,148.000000,-651.000000,-280.000000
2.600000,894.000000,-231.000000,324.000000,331.000000,-61.000000,65.000000,157.000000,-640.000000,-289.000000
2.650000,860.000000,-272.000000,401.000000,155.000000,189.000000,75.000000,159.000000,-651.000000,-301.000000
2.700000,871.000000,-231.000000,390.000000,189.000000,118.000000,65.000000,163.000000,-655.000000,-300.000000
2.750000,856.000000,-273.000000,434.000000,142.000000,163.000000,103.000000,165.000000,-633.000000,-312.000000
2.800000,813.000000,-219.000000,415.000000,171.000000,108.000000,98.000000,177.000000,-648.000000,-318.000000
2.850000,815.000000,-282.000000,448.000000,217.000000,147.000000,109.000000,184.000000,-651.000000,-327.000000
2.900000,808.000000,-291.000000,476.000000,196.000000,141.000000,114.000000,181.000000,-646.000000,-322.000000
2.950000,770.000000,-240.000000,430.000000,338.000000,168.000000,122.000000,189.000000,-645.000000,-337.000000
3.000000,634.000000,-94.000000,314.000000,668.000000,276.000000,18.000000,198.000000,-649.000000,-358.000000
3.050000,581.000000,-163.000000,267.000000,1111.000000,886.000000,383.000000,199.000000,-642.000000,-385.000000
3.100000,651.000000,-188.000000,371.000000,605.000000,781.000000,283.000000,204.000000,-637.000000,-412.000000
3.150000,668.000000,-346.000000,525.000000,-490.000000,576.000000,240.000000,219.000000,-633.000000,-438.000000
3.200000,583.000000,-155.000000,727.000000,-855.000000,577.000000,248.000000,237.000000,-625.000000,-454.000000
3.250000,220.000000,84.000000,634.000000,-122.000000,869.000000,378.000000,247.000000,-616.000000,-480.000000
3.300000,129.000000,-246.000000,587.000000,1016.000000,1447.000000,666.000000,259.000000,-591.000000,-532.000000
3.350000,-133.000000,-322.000000,509.000000,742.000000,1859.000000,859.000000,274.000000,-549.000000,-601.000000
3.400000,-369.000000,-357.000000,815.000000,4.000000,1761.000000,959.000000,285.000000,-493.000000,-658.000000
3.450000,-560.000000,-573.000000,1009.000000,-707.000000,2037.000000,420.000000,316.000000,-423.000000,-696.000000
3.500000,-778.000000,-482.000000,1107.000000,-711.000000,1990.000000,814.000000,349.000000,-345.000000,-702.000000
3.550000,-940.000000,-532.000000,1274.000000,-331.000000,2206.000000,446.000000,378.000000,-258.000000,-715.000000
3.600000,-781.000000,-638.000000,1461.000000,-338.000000,2017.000000,422.000000,387.000000,-181.000000,-703.000000
3.650000,-783.000000,-461.000000,1222.000000,-513.000000,1740.000000,548.000000,397.000000,-114.000000,-679.000000
3.700000,-817.000000,-459.000000,950.000000,-520.000000,1331.000000,572.000000,408.000000,-51.000000,-663.000000
3.750000,-891.000000,-391.000000,731.000000,-516.000000,792.000000,1131.000000,408.000000,-3.000000,-619.000000
3.800000,-934.000000,-274.000000,643.000000,-242.000000,576.000000,1568.000000,385.000000,43.000000,-598.000000
3.850000,-861.000000,-246.000000,520.000000,-191.000000,506.000000,553.000000,364.000000,84.000000,-579.000000
3.900000,-1062.000000,-211.000000,299.000000,-185.000000,357.000000,626.000000,354.000000,109.000000,-564.000000
3.950000,-1147.000000,-202.000000,147.000000,106.000000,398.000000,60.000000,339.000000,117.000000,-552.000000
4.000000,-1036.000000,-138.000000,384.000000,-161.000000,137.000000,82.000000,333.000000,133.000000,-540.000000
4.050000,-917.000000,-84.000000,236.000000,-318.000000,104.000000,118.000000,340.000000,132.000000,-537.000000
4.100000,-968.000000,-83.000000,131.000000,-270.000000,21.000000,91.000000,342.000000,133.000000,-529.000000
4.150000,-1029.000000,-28.000000,170.000000,-250.000000,-46.000000,175.000000,342.000000,133.000000,-519.000000
4.200000,-982.000000,-66.000000,208.000000,8.000000,-40.000000,31.000000,336.000000,139.000000,-522.000000
4.250000,-1000.000000,-51.000000,235.000000,-78.000000,-128.000000,-24.000000,334.000000,133.000000,-522.000000
4.300000,-987.000000,-60.000000,208.000000,12.000000,-121.000000,-34.000000,337.000000,135.000000,-526.000000
4.350000,-1002.000000,0.000000,167.000000,-19.000000,-107.000000,-24.000000,351.000000,138.000000,-525.000000
4.400000,-1002.000000,-48.000000,180.000000,-39.000000,-114.000000,-7.000000,357.000000,135.000000,-529.000000
4.450000,-1009.000000,-27.000000,159.000000,-23.000000,-63.000000,9.000000,351.000000,135.000000,-526.000000
4.500000,-992.000000,-76.000000,164.000000,-59.000000,-39.000000,16.000000,349.000000,139.000000,-523.000000
4.550000,-991.000000,-21.000000,216.000000,-60.000000,-28.000000,21.000000,343.000000,139.000000,-526.000000
4.600000,-984.000000,-45.000000,214.000000,22.000000,-23.000000,14.000000,346.000000,135.000000,-523.000000
4.650000,-976.000000,-63.000000,192.000000,31.000000,4.000000,17.000000,349.000000,139.000000,-520.000000
4.700000,-985.000000,-43.000000,183.000000,8.000000,22.000000,8.000000,348.000000,138.000000,-517.000000
4.750000,-982.000000,-45.000000,224.000000,-22.000000,0.000000,1.000000,343.000000,135.000000,-522.000000
4.800000,-985.000000,-42.000000,199.000000,37.000000,-7.000000,4.000000,342.000000,136.000000,-520.000000
4.850000,-983.000000,-35.000000,203.000000,20.000000,-14.000000,1.000000,349.000000,139.000000,-523.000000
4.900000,-997.000000,-42.000000,206.000000,15.000000,-19.000000,6.000000,340.000000,136.000000,-523.000000
4.950000,-982.000000,-27.000000,194.000000,2.000000,-26.000000,14.000000,357.000000,138.000000,-526.000000
5.000000,-993.000000,-31.000000,201.000000,6.000000,-31.000000,7.000000,343.000000,142.000000,-514.000000
5.050000,-992.000000,-26.000000,201.000000,-22.000000,-30.000000,11.000000,352.000000,136.000000,-517.000000
5.100000,-992.000000,-52.000000,201.000000,1.000000,-42.000000,4.000000,352.000000,138.000000,-510.000000
5.150000,-1003.000000,-41.000000,178.000000,19.000000,-28.000000,9.000000,343.000000,144.000000,-519.000000
