Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,366.000000,579.000000,716.000000,11.000000,-23.000000,9.000000,-101.000000,-214.000000,553.000000
0.050000,353.000000,587.000000,712.000000,16.000000,-7.000000,-14.000000,-94.000000,-208.000000,556.000000
0.100000,399.000000,596.000000,717.000000,19.000000,-37.000000,-22.000000,-103.000000,-211.000000,544.000000
0.150000,416.000000,590.000000,719.000000,32.000000,-63.000000,28.000000,-92.000000,-217.000000,550.000000
0.200000,412.000000,585.000000,710.000000,38.000000,-107.000000,27.000000,-101.000000,-218.000000,565.000000
0.250000,399.000000,576.000000,713.000000,51.000000,-136.000000,11.000000,-104.000000,-217.000000,553.000000
0.300000,390.000000,576.000000,693.000000,42.000000,-130.000000,22.000000,-101.000000,-220.000000,562.000000
0.350000,380.000000,578.000000,721.000000,53.000000,-51.000000,-37.000000,-107.000000,-221.000000,565.000000
0.400000,341.000000,611.000000,728.000000,40.000000,-25.000000,-49.000000,-98.000000,-220.000000,560.000000
0.450000,346.000000,588.000000,702.000000,29.000000,-23.000000,-15.000000,-101.000000,-223.000000,574.000000
0.500000,363.000000,572.000000,690.000000,21.000000,-16.000000,26.000000,-95.000000,-220.000000,572.000000
0.550000,389.000000,597.000000,671.000000,24.000000,-79.000000,16.000000,-98.000000,-226.000000,565.000000
0.600000,455.000000,607.000000,655.000000,50.000000,-212.000000,12.000000,-101.000000,-224.000000,563.000000
0.650000,543.000000,607.000000,609.000000,169.000000,-482.000000,11.000000,-101.000000,-235.000000,586.000000
0.700000,940.000000,825.000000,581.000000,325.000000,-794.000000,135.000000,-103.000000,-251.000000,598.000000
0.750000,966.000000,907.000000,490.000000,406.000000,-1174.000000,162.000000,-109.000000,-266.000000,628.000000
0.800000,975.000000,779.000000,386.000000,451.000000,-1453.000000,319.000000,-104.000000,-283.000000,685.000000
0.850000,1034.000000,691.000000,388.000000,521.000000,-1600.000000,681.000000,-89.000000,-307.000000,740.000000
0.900000,1125.000000,680.000000,368.000000,669.000000,-1860.000000,900.000000,-55.000000,-317.000000,808.000000
0.950000,1271.000000,802.000000,247.000000,926.000000,-2180.000000,965.000000,-13.000000,-316.000000,887.000000
1.000000,1331.000000,1059.000000,164.000000,1232.000000,-2532.000000,1085.000000,29.000000,-287.000000,979.000000
1.050000,1489.000000,964.000000,-10.000000,1613.000000,-3085.000000,1288.000000,97.000000,-226.000000,1061.000000
1.100000,1389.000000,847.000000,-11.000000,1997.000000,-3000.000000,1773.000000,200.000000,-110.000000,1129.000000
1.150000,1105.000000,815.000000,-39.000000,2354.000000,-2964.000000,1597.000000,287.000000,7.000000,1135.000000
1.200000,280.000000,364.000000,-168.000000,2436.000000,-2149.000000,1199.000000,350.000000,98.000000,1079.000000
1.250000,-459.000000,-402.000000,-388.000000,1723.000000,-910.000000,1173.000000,381.000000,164.000000,1021.000000
1.300000,-765.000000,-858.000000,-532.000000,1288.000000,91.000000,406.000000,404.000000,194.000000,971.000000
1.350000,-973.000000,-1286.000000,-561.000000,683.000000,326.000000,395.000000,408.000000,203.000000,929.000000
1.400000,-564.000000,-1685.000000,-589.000000,291.000000,480.000000,357.000000,411.000000,207.000000,926.000000
1.450000,-402.000000,-1708.000000,-785.000000,199.000000,840.000000,120.000000,408.000000,215.000000,926.000000
1.500000,-406.000000,-1699.000000,-1008.000000,-219.000000,1055.000000,-9.000000,410.000000,210.000000,941.000000
1.550000,-1211.000000,-1998.000000,-1816.000000,-891.000000,800.000000,-245.000000,407.000000,197.000000,961.000000
1.600000,337.000000,-1994.000000,-991.000000,-2520.000000,2454.000000,-2116.000000,381.000000,114.000000,1031.000000
1.650000,-1422.000000,-1135.000000,633.000000,-4666.000000,6281.000000,-6367.000000,233.000000,-155.000000,1060.000000
1.700000,-1998.000000,1997.000000,411.000000,-863.000000,10726.000000,-11102.000000,-211.000000,-262.000000,700.000000
1.750000,-1998.000000,1471.000000,1955.000000,-2391.000000,929.000000,-1627.000000,-214.000000,-148.000000,539.000000
1.800000,1524.000000,-1358.000000,-1104.000000,-984.000000,-1759.000000,644.000000,-131.000000,-253.000000,625.000000
1.850000,-894.000000,932.000000,630.000000,109.000000,2442.000000,-564.000000,-146.000000,-217.000000,574.000000
1.900000,-416.000000,467.000000,856.000000,-450.000000,-356.000000,712.000000,-136.000000,-203.000000,553.000000
1.950000,1836.000000,981.000000,1023.000000,-1267.000000,-425.000000,-228.000000,-106.000000,-200.000000,541.000000
2.000000,1266.000000,343.000000,1364.000000,-117.000000,19.000000,-40.000000,-92.000000,-214.000000,547.000000
2.050000,294.000000,788.000000,1784.000000,-338.000000,870.000000,-558.000000,-100.000000,-194.000000,532.000000
2.100000,-452.000000,395.000000,1657.000000,609.000000,270.000000,155.000000,-109.000000,-176.000000,514.000000
2.150000,-361.000000,480.000000,1080.000000,128.000000,-840.000000,15.000000,-109.000000,-191.000000,535.000000
2.200000,-66.000000,351.000000,737.000000,317.000000,-413.000000,146.000000,-121.000000,-203.000000,548.000000
2.250000,183.000000,481.000000,633.000000,447.000000,-503.000000,322.000000,-121.000000,-214.000000,566.000000
2.300000,574.000000,362.000000,618.000000,149.000000,-565.000000,165.000000,-112.000000,-233.000000,587.000000
2.350000,589.000000,536.000000,619.000000,107.000000,-246.000000,-66.000000,-116.000000,-242.000000,595.000000
2.400000,446.000000,490.000000,714.000000,77.000000,-55.000000,-108.000000,-121.000000,-247.000000,598.000000
2.450000,271.000000,564.000000,808.000000,32.000000,100.000000,-121.000000,-125.000000,-241.000000,601.000000
2.500000,213.000000,528.000000,826.000000,99.000000,-35.000000,-63.000000,-125.000000,-233.000000,593.000000
2.550000,352.000000,559.000000,734.000000,118.000000,-275.000000,-1.000000,-137.000000,-235.000000,604.000000
2.600000,476.000000,550.000000,668.000000,77.000000,-206.000000,-16.000000,-131.000000,-241.000000,613.000000
2.650000,436.000000,492.000000,734.000000,101.000000,78.000000,-21.000000,-139.000000,-244.000000,614.000000
2.700000,312.000000,595.000000,771.000000,167.000000,130.000000,-59.000000,-140.000000,-245.000000,610.000000
2.750000,358.000000,623.000000,729.000000,-12.000000,-113.000000,-25.000000,-146.000000,-236.000000,608.000000
2.800000,402.000000,592.000000,700.000000,44.000000,-74.000000,13.000000,-151.000000,-251.000000,610.000000
2.850000,361.000000,630.000000,720.000000,44.000000,31.000000,4.000000,-148.000000,-253.000000,607.000000
2.900000,368.000000,636.000000,688.000000,39.000000,32.000000,130.000000,-143.000000,-242.000000,604.000000
2.950000,410.000000,628.000000,669.000000,205.000000,41.000000,191.000000,-136.000000,-245.000000,616.000000
3.000000,407.000000,543.000000,700.000000,46.000000,-42.000000,137.000000,-139.000000,-253.000000,610.000000
3.050000,415.000000,535.000000,691.000000,33.000000,9.000000,27.000000,-133.000000,-247.000000,608.000000
3.100000,425.000000,557.000000,693.000000,105.000000,89.000000,25.000000,-133.000000,-244.000000,617.000000
3.150000,379.000000,546.000000,726.000000,115.000000,134.000000,46.000000,-133.000000,-242.000000,602.000000
3.200000,339.000000,619.000000,745.000000,53.000000,49.000000,23.000000,-142.000000,-238.000000,602.000000
3.250000,362.000000,591.000000,712.000000,-4.000000,-38.000000,44.000000,-139.000000,-236.000000,596.000000
3.300000,402.000000,554.000000,718.000000,0.000000,27.000000,48.000000,-139.000000,-241.000000,607.000000
3.350000,405.000000,545.000000,718.000000,112.000000,48.000000,67.000000,-137.000000,-232.000000,598.000000
3.400000,377.000000,552.000000,740.000000,-16.000000,37.000000,6.000000,-128.000000,-232.000000,599.000000
3.450000,381.000000,561.000000,741.000000,13.000000,-8.000000,16.000000,-131.000000,-244.000000,598.000000
3.500000,364.000000,557.000000,738.000000,45.000000,4.000000,23.000000,-130.000000,-232.000000,592.000000
3.550000,365.000000,577.000000,734.000000,52.000000,0.000000,16.000000,-136.000000,-233.000000,589.000000
3.600000,372.000000,547.000000,718.000000,57.000000,-10.000000,24.000000,-125.000000,-230.000000,596.000000
3.650000,374.000000,571.000000,716.000000,21.000000,-14.000000,18.000000,-133.000000,-239.000000,595.000000
3.700000,388.000000,548.000000,707.000000,18.000000,-26.000000,27.000000,-134.000000,-244.000000,595.000000
3.750000,379.000000,550.000000,719.000000,50.000000,49.000000,11.000000,-128.000000,-241.000000,593.000000
3.800000,358.000000,591.000000,733.000000,36.000000,50.000000,-3.000000,-131.000000,-235.000000,593.000000
3.850000,363.000000,581.000000,724.000000,61.000000,-2.000000,11.000000,-134.000000,-235.000000,584.000000
3.900000,368.000000,583.000000,723.000000,-22.000000,-25.000000,-13.000000,-133.000000,-232.000000,595.000000
3.950000,363.000000,584.000000,725.000000,21.000000,0.000000,-4.000000,-140.000000,-232.000000,592.000000
4.000000,368.000000,584.000000,732.000000,39.000000,-1.000000,15.000000,-133.000000,-235.000000,590.000000
