Y-Waveform
0.000000, -0.009219
0.050000, -0.037921
0.100000, -0.098376
0.150000, -0.196119
0.200000, -0.323256
0.250000, -0.463379
0.300000, -0.582878
0.350000, -0.653849
0.400000, -0.644432
0.450000, -0.545201
0.500000, -0.359333
0.550000, -0.113073
0.600000, 0.402084
0.650000, 1.562009
0.700000, 5.055058
0.750000, 14.067964
0.800000, 32.533821
0.850000, 63.043179
0.900000, 103.946777
0.950000, 147.379456
1.000000, 179.036667
1.050000, 182.349701
1.100000, 144.960129
1.150000, 65.830154
1.200000, -42.461037
1.250000, -155.297668
1.300000, -243.983063
1.350000, -285.036499
1.400000, -268.621216
1.450000, -201.735306
1.500000, -105.502853
1.550000, -7.830261
1.600000, 65.690804
1.650000, 98.974213
1.700000, 88.314865
1.750000, 41.507584
1.800000, -26.456276
1.850000, -97.837082
1.900000, -156.420013
1.950000, -189.495605
2.000000, -188.997559
2.050000, -152.326508
2.100000, -83.215530
2.150000, 7.262054
2.200000, 102.501396
2.250000, 183.052826
2.300000, 232.076202
2.350000, 239.721008
2.400000, 206.707306
2.450000, 144.224533
2.500000, 70.272812
2.550000, 3.966114
2.600000, -40.176888
2.650000, -56.075886
2.700000, -46.921379
2.750000, -22.999149
2.800000, 2.541111
2.850000, 18.374126
2.900000, 18.574970
2.950000, 3.985824
3.000000, -18.852230
3.050000, -40.612179
3.100000, -52.776157
3.150000, -50.621178
3.200000, -34.645039
3.250000, -10.063033
3.300000, 15.263988
3.350000, 33.672924
3.400000, 40.233238
3.450000, 34.192078
3.500000, 18.882759
3.550000, 0.293005
3.600000, -15.146848
3.650000, -22.726295
3.700000, -20.852642
3.750000, -11.281778
3.800000, 1.793361
3.850000, 13.389875
3.900000, 19.498333
3.950000, 18.358437
4.000000, 10.859924
4.050000, 0.005726
4.100000, -10.285404
4.150000, -16.592537
4.200000, -17.105700
4.250000, -12.109009
4.300000, -3.706596
4.350000, 5.031951
4.400000, 11.188372
4.450000, 12.957554
4.500000, 10.163584
4.550000, 4.173509
4.600000, -2.692255
4.650000, -8.020745
4.700000, -10.132477
4.750000, -8.574668
4.800000, -4.178069
4.850000, 1.347344
4.900000, 6.049672
4.950000, 8.423626
5.000000, 7.869305
5.050000, 4.821653
5.100000, 0.511209
5.150000, -3.516852
5.200000, -5.948491
5.250000, -6.117266
5.300000, -4.175898
5.350000, -0.968322
5.400000, 2.317844
5.450000, 4.571218
5.500000, 5.151186
5.550000, 4.023406
5.600000, 1.763482
5.650000, -0.743707
5.700000, -2.589949
5.750000, -3.188804
5.800000, -2.429924
5.850000, -0.684499
5.900000, 1.362828
5.950000, 2.974246
6.000000, 3.611818
6.050000, 3.106801
6.100000, 1.693647
6.150000, -0.104917
6.200000, -1.672176
6.250000, -2.518800
6.300000, -2.428697
6.350000, -1.518170
6.400000, -0.158587
6.450000, 1.164377
6.500000, 2.027195
6.550000, 2.197936
6.600000, 1.694514
6.650000, 0.759633
6.700000, -0.249006
6.750000, -0.977921
6.800000, -1.200952
6.850000, -0.879416
6.900000, -0.160167
6.950000, 0.684044
7.000000, 1.366037
7.050000, 1.668183
7.100000, 1.524784
7.150000, 1.017155
7.200000, 0.348540
7.250000, -0.248957
7.300000, -0.584828
7.350000, -0.571302
7.400000, -0.247280
7.450000, 0.256157
7.500000, 0.752575
7.550000, 1.084861
7.600000, 1.155238
7.650000, 0.967872
7.700000, 0.604525
7.750000, 0.200577
7.800000, -0.110299
7.850000, -0.239707
7.900000, -0.164306
7.950000, 0.063537
8.000000, 0.349659
8.050000, 0.587694
8.100000, 0.701161
8.150000, 0.662954
8.200000, 0.500004
8.250000, 0.277399
8.300000, 0.071921
8.350000, -0.058525
8.400000, -0.085872
8.450000, -0.021106
8.500000, 0.099049
8.550000, 0.221359
8.600000, 0.299301
8.650000, 0.307903
8.700000, 0.251533
8.750000, 0.160805
8.800000, 0.078386
8.850000, 0.040170
8.900000, 0.061484
8.950000, 0.133808
9.000000, 0.227019
9.050000, 0.312250
9.100000, 0.366556
9.150000, 0.389063
9.200000, 0.392902
9.250000, 0.397375
9.300000, 0.422128
9.350000, 0.468768
9.400000, 0.531081
