Y-Waveform
-9.450000, 0.000000
-9.400000, -0.029375
-9.350000, -0.159004
-9.300000, -0.522992
-9.250000, -1.301668
-9.200000, -2.693015
-9.150000, -4.865416
-9.100000, -7.886005
-9.050000, -11.690692
-9.000000, -16.061783
-8.950000, -20.670774
-8.900000, -25.123653
-8.850000, -29.044285
-8.800000, -32.104923
-8.750000, -33.931725
-8.700000, -33.507008
-8.650000, -28.850201
-8.600000, -16.266933
-8.550000, 9.166939
-8.500000, 51.818359
-8.450000, 112.379723
-8.400000, 184.580811
-8.350000, 254.348450
-8.300000, 301.929474
-8.250000, 307.447906
-8.200000, 257.816467
-8.150000, 152.166718
-8.100000, 3.571335
-8.050000, -163.687805
-8.000000, -320.065796
-7.950000, -437.709045
-7.900000, -496.522308
-7.850000, -488.263763
-7.800000, -418.252869
-7.750000, -304.828278
-7.700000, -176.847076
-7.650000, -68.550880
-7.600000, -12.228565
-7.550000, -29.546120
-7.500000, -123.174873
-7.450000, -272.627655
-7.400000, -435.063171
-7.350000, -555.688721
-7.300000, -583.449646
-7.250000, -490.212097
-7.200000, -284.209290
-7.150000, -13.285172
-7.100000, 246.418640
-7.050000, 413.892181
-7.000000, 431.837646
-6.950000, 289.868561
-6.900000, 32.880707
-6.850000, -250.101456
-6.800000, -454.476288
-6.750000, -497.173889
-6.700000, -349.530518
-6.650000, -53.436409
-6.600000, 286.823975
-6.550000, 536.502502
-6.500000, 576.916138
-6.450000, 351.159973
-6.400000, -107.605873
-6.350000, -677.383606
-6.300000, -1180.722046
-6.250000, -1441.678345
-6.200000, -1348.400024
-6.150000, -899.556702
-6.100000, -216.368027
-6.050000, 487.517792
-6.000000, 971.814331
-5.950000, 1051.162476
-5.900000, 665.027527
-5.850000, -90.028717
-5.800000, -980.681885
-5.750000, -1707.462769
-5.700000, -2005.111572
-5.650000, -1739.635132
-5.600000, -967.094482
-5.550000, 70.370750
-5.500000, 1015.584167
-5.450000, 1515.119019
-5.400000, 1347.522339
-5.350000, 515.738098
-5.300000, -732.936951
-5.250000, -1973.338501
-5.200000, -2739.503662
-5.150000, -2689.459473
-5.100000, -1740.786377
-5.050000, -125.272186
-5.000000, 1664.642456
-4.950000, 3028.149902
-4.900000, 3461.025391
-4.850000, 2743.778564
-4.800000, 1043.474487
-4.750000, -1115.199585
-4.700000, -3010.326172
-4.650000, -3967.458008
-4.600000, -3606.678223
-4.550000, -2002.003540
-4.500000, 312.358307
-4.450000, 2503.998291
-4.400000, 3726.992920
-4.350000, 3434.751953
-4.300000, 1607.870728
-4.250000, -1194.561401
-4.200000, -3994.504150
-4.150000, -5724.653809
-4.100000, -5620.956055
-4.050000, -3537.625977
-4.000000, -60.473736
-3.950000, 3642.352783
-3.900000, 6201.216309
-3.850000, 6537.670410
-3.800000, 4296.441895
-3.750000, 50.269276
-3.700000, -4820.434082
-3.650000, -8560.225586
-3.600000, -9653.668945
-3.550000, -7412.811523
-3.500000, -2316.915039
-3.450000, 4045.544678
-3.400000, 9450.524414
-3.350000, 11793.739258
-3.300000, 9877.291992
-3.250000, 3940.992432
-3.200000, -4281.393555
-3.150000, -12047.416016
-3.100000, -16506.402344
-3.050000, -15723.981445
-3.000000, -9466.937500
-2.950000, 561.913879
-2.900000, 11175.515625
-2.850000, 18737.832031
-2.800000, 20455.158203
-2.750000, 15470.306641
-2.700000, 5337.753906
-2.650000, -6354.072754
-2.600000, -15153.596680
-2.550000, -17351.173828
-2.500000, -11464.918945
-2.450000, 956.174561
-2.400000, 15576.868164
-2.350000, 26582.386719
-2.300000, 28671.347656
-2.250000, 19070.451172
-2.200000, -1164.390259
-2.150000, -27102.966797
-2.100000, -51283.714844
-2.050000, -66079.828125
-2.000000, -66316.171875
-1.950000, -51204.277344
-1.900000, -24833.433594
-1.850000, 5077.964355
-1.800000, 29845.683594
-1.750000, 43018.246094
-1.700000, 42950.792969
-1.650000, 33720.230469
-1.600000, 23869.970703
-1.550000, 23237.093750
-1.500000, 38859.464844
-1.450000, 71408.382812
-1.400000, 113554.656250
-1.350000, 151115.265625
-1.300000, 166920.500000
-1.250000, 146360.078125
-1.200000, 82898.726562
-1.150000, -18297.648438
-1.100000, -139996.890625
-1.050000, -256213.812500
-1.000000, -338496.281250
-0.950000, -363553.718750
-0.900000, -320136.812500
-0.850000, -213230.828125
-0.800000, -64283.992188
-0.750000, 92825.898438
-0.700000, 219334.671875
-0.650000, 281023.031250
-0.600000, 257367.078125
-0.550000, 148125.703125
-0.500000, -24540.230469
-0.450000, -219472.234375
-0.400000, -385238.500000
-0.350000, -472543.375000
-0.300000, -447434.187500
-0.250000, -301751.968750
-0.200000, -57584.738281
-0.150000, 236165.609375
-0.100000, 514844.968750
-0.050000, 714131.000000
0.000000, 786807.250000
0.050000, 715411.625000
0.100000, 516983.468750
0.150000, 238480.453125
0.200000, -55810.074219
0.250000, -301127.156250
0.300000, -448486.812500
0.350000, -475869.906250
0.400000, -391637.406250
0.450000, -229881.687500
0.500000, -39694.929688
0.550000, 128239.187500
0.600000, 234024.093750
0.650000, 256943.421875
0.700000, 198324.187500
0.750000, 78873.046875
0.800000, -68204.132812
0.850000, -206227.203125
0.900000, -303914.781250
0.950000, -342117.781250
1.000000, -317081.218750
1.050000, -239782.718750
1.100000, -131815.375000
1.150000, -19071.863281
1.200000, 75035.367188
1.250000, 135042.765625
1.300000, 156244.593750
1.350000, 144301.593750
1.400000, 112042.695312
1.450000, 74650.523438
1.500000, 44819.964844
1.550000, 29356.769531
1.600000, 28108.736328
1.650000, 35299.171875
1.700000, 42551.539062
1.750000, 42411.097656
1.800000, 31123.121094
1.850000, 9798.486328
1.900000, -16274.710938
1.950000, -39763.039062
2.000000, -53997.812500
2.050000, -55277.859375
2.100000, -44002.484375
2.150000, -24335.943359
2.200000, -2628.764648
2.250000, 14775.214844
2.300000, 23560.412109
2.350000, 22626.449219
2.400000, 14113.442383
2.450000, 2356.424072
2.500000, -7788.277832
2.550000, -12628.970703
2.600000, -10770.816406
2.650000, -3363.705811
2.700000, 6537.246582
2.750000, 15202.721680
2.800000, 19581.441406
2.850000, 18303.568359
2.900000, 12024.357422
2.950000, 3047.050781
3.000000, -5585.728027
3.050000, -11179.175781
3.100000, -12267.877930
3.150000, -9009.687500
3.200000, -2998.392334
3.250000, 3393.487549
3.300000, 7880.622070
3.350000, 9029.390625
3.400000, 6670.593262
3.450000, 1849.872803
3.500000, -3629.132080
3.550000, -7880.543457
3.600000, -9583.898438
3.650000, -8386.550781
3.700000, -4944.550293
3.750000, -617.852234
3.800000, 3048.534912
3.850000, 4864.184570
3.900000, 4369.119141
3.950000, 1932.358276
4.000000, -1437.989990
4.050000, -4484.938477
4.100000, -6146.014160
4.150000, -5895.861816
4.200000, -3881.949219
4.250000, -824.757751
4.300000, 2264.507568
