Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-668.000000,360.000000,681.000000,-8.000000,0.000000,-9.000000,-124.000000,216.000000,427.000000
0.050000,-663.000000,354.000000,678.000000,9.000000,-9.000000,-8.000000,-124.000000,210.000000,425.000000
0.100000,-658.000000,382.000000,692.000000,44.000000,-22.000000,-16.000000,-116.000000,210.000000,428.000000
0.150000,-697.000000,395.000000,769.000000,124.000000,-163.000000,32.000000,-127.000000,210.000000,433.000000
0.200000,-685.000000,439.000000,868.000000,123.000000,-331.000000,98.000000,-136.000000,201.000000,434.000000
0.250000,-699.000000,492.000000,883.000000,309.000000,-542.000000,155.000000,-142.000000,185.000000,430.000000
0.300000,-633.000000,629.000000,814.000000,383.000000,-928.000000,497.000000,-151.000000,147.000000,428.000000
0.350000,-517.000000,687.000000,779.000000,361.000000,-1222.000000,663.000000,-169.000000,96.000000,436.000000
0.400000,-294.000000,657.000000,875.000000,275.000000,-1442.000000,786.000000,-172.000000,35.000000,445.000000
0.450000,-27.000000,697.000000,1013.000000,319.000000,-1575.000000,874.000000,-158.000000,-28.000000,458.000000
0.500000,19.000000,694.000000,1016.000000,417.000000,-1750.000000,959.000000,-163.000000,-92.000000,481.000000
0.550000,336.000000,812.000000,854.000000,762.000000,-2425.000000,1126.000000,-151.000000,-167.000000,532.000000
0.600000,556.000000,768.000000,878.000000,747.000000,-2550.000000,1389.000000,-125.000000,-244.000000,608.000000
0.650000,722.000000,885.000000,701.000000,1178.000000,-3042.000000,1250.000000,-91.000000,-302.000000,715.000000
0.700000,973.000000,974.000000,521.000000,1421.000000,-3321.000000,1708.000000,-47.000000,-316.000000,842.000000
0.750000,1230.000000,1150.000000,339.000000,1764.000000,-3722.000000,1965.000000,47.000000,-299.000000,974.000000
0.800000,1599.000000,777.000000,445.000000,2509.000000,-4400.000000,1928.000000,151.000000,-196.000000,1090.000000
0.850000,1135.000000,913.000000,-19.000000,3126.000000,-3593.000000,2734.000000,280.000000,-40.000000,1118.000000
0.900000,-238.000000,-35.000000,-134.000000,2330.000000,-1955.000000,2700.000000,362.000000,102.000000,1066.000000
0.950000,-755.000000,-572.000000,-568.000000,1399.000000,-1454.000000,1888.000000,393.000000,210.000000,1019.000000
1.000000,-1272.000000,-1434.000000,-611.000000,879.000000,537.000000,308.000000,389.000000,242.000000,979.000000
1.050000,-1058.000000,-1301.000000,-754.000000,422.000000,687.000000,417.000000,399.000000,260.000000,952.000000
1.100000,-735.000000,-1393.000000,-721.000000,-319.000000,752.000000,508.000000,398.000000,255.000000,962.000000
1.150000,-291.000000,-1755.000000,-1027.000000,-519.000000,757.000000,202.000000,381.000000,269.000000,997.000000
1.200000,-142.000000,-1998.000000,-1608.000000,-452.000000,1120.000000,-445.000000,380.000000,240.000000,1016.000000
1.250000,-882.000000,-1998.000000,-1989.000000,-782.000000,1374.000000,-1937.000000,377.000000,155.000000,1049.000000
1.300000,-398.000000,-1998.000000,-823.000000,-3038.000000,5374.000000,-4337.000000,295.000000,-41.000000,1087.000000
1.350000,-1998.000000,-1998.000000,-1322.000000,-3378.000000,10150.000000,-10348.000000,-59.000000,-299.000000,877.000000
1.400000,-1998.000000,1861.000000,1998.000000,-6596.000000,10724.000000,-5688.000000,-239.000000,-70.000000,493.000000
1.450000,1947.000000,-1378.000000,-1997.000000,-5560.000000,-7316.000000,657.000000,-122.000000,-236.000000,586.000000
1.500000,-912.000000,-72.000000,244.000000,1912.000000,3297.000000,1866.000000,-104.000000,-199.000000,533.000000
1.550000,-1138.000000,549.000000,1151.000000,-758.000000,-1530.000000,868.000000,-70.000000,-182.000000,514.000000
1.600000,1764.000000,328.000000,600.000000,-1284.000000,-1418.000000,383.000000,-14.000000,-245.000000,587.000000
