Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,593.000000,-364.000000,689.000000,18.000000,-35.000000,-6.000000,339.000000,-588.000000,-433.000000
0.050000,607.000000,-377.000000,686.000000,-16.000000,-23.000000,-14.000000,339.000000,-585.000000,-433.000000
0.100000,591.000000,-338.000000,678.000000,2.000000,-19.000000,-12.000000,339.000000,-591.000000,-429.000000
0.150000,582.000000,-343.000000,663.000000,-10.000000,-15.000000,-12.000000,339.000000,-588.000000,-426.000000
0.200000,539.000000,-352.000000,619.000000,25.000000,-5.000000,-25.000000,343.000000,-591.000000,-427.000000
0.250000,535.000000,-347.000000,614.000000,-26.000000,-23.000000,-74.000000,343.000000,-592.000000,-435.000000
0.300000,814.000000,-484.000000,760.000000,-16.000000,-14.000000,-105.000000,336.000000,-592.000000,-429.000000
0.350000,1174.000000,-745.000000,1020.000000,-35.000000,89.000000,-237.000000,328.000000,-583.000000,-427.000000
0.400000,1240.000000,-581.000000,1232.000000,-282.000000,92.000000,-103.000000,316.000000,-589.000000,-439.000000
0.450000,1349.000000,-625.000000,1476.000000,-273.000000,354.000000,58.000000,327.000000,-597.000000,-433.000000
0.500000,1211.000000,-485.000000,1593.000000,53.000000,537.000000,54.000000,333.000000,-582.000000,-462.000000
0.550000,1021.000000,152.000000,1998.000000,853.000000,-391.000000,-21.000000,336.000000,-580.000000,-469.000000
0.600000,-46.000000,-514.000000,1998.000000,1481.000000,-1922.000000,-25.000000,316.000000,-591.000000,-453.000000
0.650000,-1998.000000,194.000000,-1997.000000,2864.000000,-1055.000000,127.000000,289.000000,-621.000000,-358.000000
0.700000,325.000000,-1954.000000,-1779.000000,-1638.000000,-243.000000,228.000000,274.000000,-625.000000,-405.000000
0.750000,731.000000,-617.000000,1998.000000,-7794.000000,681.000000,-1171.000000,259.000000,-637.000000,-330.000000
0.800000,-52.000000,1275.000000,-894.000000,3229.000000,-1708.000000,434.000000,160.000000,-648.000000,-306.000000
0.850000,1950.000000,-1998.000000,-925.000000,2440.000000,-2991.000000,5180.000000,231.000000,-634.000000,-294.000000
