Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-47.000000,545.000000,852.000000,44.000000,-51.000000,-25.000000,-136.000000,-71.000000,454.000000
0.050000,-42.000000,545.000000,852.000000,44.000000,-81.000000,5.000000,-128.000000,-73.000000,460.000000
0.100000,-51.000000,560.000000,857.000000,40.000000,-107.000000,11.000000,-131.000000,-70.000000,461.000000
0.150000,-71.000000,573.000000,855.000000,72.000000,-179.000000,7.000000,-134.000000,-80.000000,458.000000
0.200000,-87.000000,584.000000,918.000000,147.000000,-538.000000,96.000000,-137.000000,-91.000000,458.000000
0.250000,129.000000,661.000000,998.000000,285.000000,-1113.000000,411.000000,-130.000000,-115.000000,485.000000
0.300000,322.000000,773.000000,773.000000,294.000000,-1683.000000,764.000000,-119.000000,-155.000000,524.000000
0.350000,511.000000,630.000000,470.000000,503.000000,-2191.000000,954.000000,-107.000000,-226.000000,581.000000
0.400000,1221.000000,526.000000,525.000000,914.000000,-3263.000000,1146.000000,-80.000000,-290.000000,673.000000
0.450000,1791.000000,1576.000000,121.000000,1828.000000,-4114.000000,1298.000000,-46.000000,-314.000000,823.000000
0.500000,1995.000000,1544.000000,-242.000000,2883.000000,-4435.000000,1681.000000,37.000000,-286.000000,979.000000
0.550000,1993.000000,919.000000,-366.000000,3387.000000,-4405.000000,2734.000000,161.000000,-169.000000,1088.000000
0.600000,1995.000000,830.000000,-493.000000,3024.000000,-3766.000000,2216.000000,302.000000,-20.000000,1118.000000
0.650000,717.000000,244.000000,-165.000000,2496.000000,-2361.000000,1309.000000,365.000000,87.000000,1055.000000
0.700000,-521.000000,-319.000000,-105.000000,1295.000000,-1516.000000,1683.000000,390.000000,183.000000,1009.000000
0.750000,-840.000000,-303.000000,248.000000,1122.000000,-737.000000,506.000000,407.000000,242.000000,958.000000
0.800000,-762.000000,-549.000000,194.000000,874.000000,-347.000000,443.000000,402.000000,249.000000,919.000000
0.850000,-369.000000,-869.000000,52.000000,383.000000,-119.000000,417.000000,393.000000,264.000000,907.000000
0.900000,-202.000000,-518.000000,-222.000000,207.000000,2.000000,64.000000,401.000000,281.000000,887.000000
0.950000,-312.000000,-482.000000,-154.000000,-16.000000,38.000000,-37.000000,405.000000,275.000000,884.000000
1.000000,-223.000000,-592.000000,-371.000000,-91.000000,268.000000,-164.000000,399.000000,273.000000,895.000000
1.050000,-134.000000,-548.000000,-401.000000,-53.000000,132.000000,-79.000000,407.000000,276.000000,889.000000
1.100000,-193.000000,-603.000000,-526.000000,-11.000000,6.000000,-47.000000,408.000000,267.000000,905.000000
1.150000,-166.000000,-708.000000,-602.000000,24.000000,-6.000000,-16.000000,399.000000,272.000000,890.000000
1.200000,-128.000000,-676.000000,-600.000000,67.000000,25.000000,-57.000000,407.000000,267.000000,904.000000
1.250000,-178.000000,-779.000000,-622.000000,35.000000,-52.000000,127.000000,402.000000,275.000000,893.000000
1.300000,-235.000000,-811.000000,-664.000000,66.000000,-21.000000,74.000000,404.000000,266.000000,892.000000
1.350000,-185.000000,-800.000000,-609.000000,44.000000,-22.000000,13.000000,396.000000,269.000000,895.000000
1.400000,-155.000000,-761.000000,-575.000000,15.000000,13.000000,15.000000,401.000000,275.000000,893.000000
1.450000,-216.000000,-771.000000,-582.000000,11.000000,10.000000,-24.000000,414.000000,272.000000,898.000000
1.500000,-174.000000,-760.000000,-574.000000,7.000000,-35.000000,-25.000000,404.000000,267.000000,902.000000
1.550000,-201.000000,-761.000000,-595.000000,7.000000,-42.000000,-39.000000,408.000000,272.000000,895.000000
1.600000,-183.000000,-792.000000,-613.000000,17.000000,-56.000000,-67.000000,411.000000,263.000000,898.000000
1.650000,-207.000000,-757.000000,-608.000000,2.000000,-30.000000,-44.000000,413.000000,261.000000,884.000000
1.700000,-169.000000,-784.000000,-626.000000,0.000000,-37.000000,-46.000000,405.000000,267.000000,898.000000
1.750000,-177.000000,-776.000000,-600.000000,36.000000,20.000000,-87.000000,410.000000,257.000000,898.000000
1.800000,-157.000000,-743.000000,-596.000000,34.000000,9.000000,-2.000000,408.000000,255.000000,895.000000
1.850000,-162.000000,-742.000000,-616.000000,23.000000,2.000000,16.000000,408.000000,263.000000,893.000000
1.900000,-180.000000,-779.000000,-608.000000,25.000000,-19.000000,-30.000000,408.000000,255.000000,901.000000
