Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,947.000000,-261.000000,147.000000,-14.000000,-35.000000,16.000000,706.000000,-813.000000,-660.000000
0.050000,926.000000,-240.000000,154.000000,1.000000,-40.000000,13.000000,702.000000,-822.000000,-657.000000
0.100000,954.000000,-231.000000,160.000000,-4.000000,-63.000000,-1.000000,697.000000,-820.000000,-661.000000
0.150000,957.000000,-243.000000,169.000000,-36.000000,-74.000000,-16.000000,702.000000,-816.000000,-664.000000
0.200000,956.000000,-239.000000,169.000000,-35.000000,-73.000000,-14.000000,700.000000,-834.000000,-664.000000
0.250000,930.000000,-261.000000,149.000000,-25.000000,-42.000000,-9.000000,700.000000,-819.000000,-660.000000
0.300000,958.000000,-251.000000,134.000000,49.000000,-28.000000,-3.000000,703.000000,-825.000000,-661.000000
0.350000,948.000000,-229.000000,143.000000,9.000000,-33.000000,-27.000000,705.000000,-823.000000,-658.000000
0.400000,957.000000,-243.000000,159.000000,-80.000000,-25.000000,-37.000000,690.000000,-829.000000,-658.000000
0.450000,970.000000,-245.000000,128.000000,-39.000000,-47.000000,-39.000000,696.000000,-825.000000,-663.000000
0.500000,922.000000,-214.000000,141.000000,-78.000000,-63.000000,-67.000000,703.000000,-826.000000,-657.000000
0.550000,858.000000,-223.000000,111.000000,-189.000000,-11.000000,-67.000000,700.000000,-819.000000,-655.000000
0.600000,844.000000,-223.000000,46.000000,-204.000000,46.000000,-114.000000,715.000000,-823.000000,-660.000000
0.650000,747.000000,-171.000000,54.000000,-209.000000,123.000000,-155.000000,711.000000,-826.000000,-657.000000
0.700000,618.000000,-137.000000,-17.000000,-478.000000,93.000000,-222.000000,715.000000,-823.000000,-660.000000
0.750000,531.000000,8.000000,-11.000000,-321.000000,123.000000,-305.000000,723.000000,-813.000000,-681.000000
0.800000,381.000000,-5.000000,0.000000,-461.000000,-64.000000,-323.000000,730.000000,-810.000000,-679.000000
0.850000,804.000000,-100.000000,-256.000000,-433.000000,-427.000000,-276.000000,736.000000,-829.000000,-679.000000
0.900000,1705.000000,23.000000,-41.000000,-809.000000,-882.000000,-195.000000,753.000000,-862.000000,-651.000000
0.950000,1624.000000,-1186.000000,-459.000000,-1493.000000,-1423.000000,389.000000,822.000000,-909.000000,-568.000000
