Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-107.000000,-728.000000,-624.000000,18.000000,7.000000,-8.000000,408.000000,243.000000,917.000000
0.050000,-101.000000,-757.000000,-628.000000,25.000000,-51.000000,17.000000,416.000000,239.000000,916.000000
0.100000,-104.000000,-761.000000,-620.000000,34.000000,-32.000000,37.000000,419.000000,240.000000,916.000000
0.150000,-127.000000,-767.000000,-623.000000,26.000000,-30.000000,9.000000,413.000000,245.000000,905.000000
0.200000,-134.000000,-762.000000,-627.000000,20.000000,-28.000000,-11.000000,413.000000,249.000000,913.000000
0.250000,-112.000000,-778.000000,-616.000000,9.000000,2.000000,-1.000000,413.000000,242.000000,908.000000
0.300000,-103.000000,-734.000000,-591.000000,21.000000,37.000000,-9.000000,413.000000,240.000000,910.000000
0.350000,-103.000000,-642.000000,-566.000000,23.000000,88.000000,50.000000,414.000000,245.000000,901.000000
0.400000,14.000000,-464.000000,-465.000000,14.000000,67.000000,168.000000,419.000000,249.000000,908.000000
0.450000,104.000000,-380.000000,-439.000000,-4.000000,112.000000,361.000000,408.000000,263.000000,919.000000
0.500000,-198.000000,-740.000000,-657.000000,58.000000,178.000000,273.000000,401.000000,270.000000,913.000000
0.550000,-240.000000,-1558.000000,-1195.000000,96.000000,194.000000,-370.000000,413.000000,266.000000,916.000000
0.600000,-557.000000,-1981.000000,-1303.000000,308.000000,1236.000000,-391.000000,413.000000,240.000000,910.000000
0.650000,-263.000000,-1776.000000,-1277.000000,132.000000,864.000000,-478.000000,422.000000,206.000000,917.000000
0.700000,-248.000000,-1998.000000,-1486.000000,-903.000000,189.000000,-300.000000,416.000000,201.000000,931.000000
0.750000,-1038.000000,-1998.000000,-1940.000000,-1701.000000,694.000000,-676.000000,404.000000,170.000000,988.000000
0.800000,-999.000000,-1935.000000,-80.000000,-4690.000000,6967.000000,-3546.000000,335.000000,21.000000,1093.000000
0.850000,-1998.000000,-1998.000000,-1997.000000,2707.000000,14765.000000,-13094.000000,53.000000,-308.000000,839.000000
0.900000,-1998.000000,1704.000000,1998.000000,-7093.000000,3937.000000,-2438.000000,-131.000000,-197.000000,544.000000
0.950000,1206.000000,-1039.000000,-1644.000000,-1434.000000,-2426.000000,1218.000000,-47.000000,-212.000000,527.000000
1.000000,-110.000000,-112.000000,435.000000,-264.000000,2096.000000,-1166.000000,-52.000000,-191.000000,520.000000
1.050000,621.000000,1194.000000,1706.000000,-1250.000000,1099.000000,-1451.000000,-52.000000,-137.000000,485.000000
1.100000,552.000000,462.000000,1382.000000,113.000000,-812.000000,391.000000,-44.000000,-163.000000,485.000000
1.150000,1090.000000,845.000000,1572.000000,-554.000000,74.000000,-228.000000,-35.000000,-169.000000,493.000000
1.200000,-80.000000,-208.000000,1411.000000,653.000000,-824.000000,781.000000,-17.000000,-176.000000,503.000000
1.250000,66.000000,308.000000,829.000000,-710.000000,-787.000000,-370.000000,-25.000000,-209.000000,530.000000
1.300000,343.000000,142.000000,1049.000000,114.000000,59.000000,-254.000000,-17.000000,-206.000000,535.000000
1.350000,398.000000,430.000000,876.000000,-250.000000,-476.000000,-341.000000,-31.000000,-212.000000,541.000000
1.400000,320.000000,397.000000,748.000000,-137.000000,-303.000000,-356.000000,-32.000000,-230.000000,548.000000
1.450000,242.000000,527.000000,830.000000,74.000000,67.000000,-117.000000,-32.000000,-224.000000,556.000000
1.500000,363.000000,564.000000,799.000000,164.000000,-138.000000,151.000000,-41.000000,-226.000000,556.000000
1.550000,400.000000,395.000000,784.000000,123.000000,-177.000000,256.000000,-43.000000,-236.000000,554.000000
1.600000,354.000000,353.000000,861.000000,150.000000,-74.000000,134.000000,-44.000000,-235.000000,566.000000
1.650000,419.000000,342.000000,794.000000,-142.000000,-21.000000,39.000000,-34.000000,-232.000000,556.000000
1.700000,402.000000,358.000000,820.000000,183.000000,86.000000,131.000000,-28.000000,-226.000000,556.000000
1.750000,409.000000,265.000000,838.000000,8.000000,84.000000,86.000000,-25.000000,-233.000000,563.000000
1.800000,371.000000,375.000000,867.000000,104.000000,103.000000,34.000000,-31.000000,-230.000000,559.000000
1.850000,344.000000,292.000000,884.000000,-77.000000,24.000000,-35.000000,-28.000000,-223.000000,553.000000
1.900000,344.000000,347.000000,859.000000,-42.000000,-67.000000,-30.000000,-32.000000,-223.000000,544.000000
1.950000,379.000000,342.000000,866.000000,107.000000,30.000000,19.000000,-32.000000,-230.000000,557.000000
2.000000,310.000000,452.000000,903.000000,77.000000,54.000000,7.000000,-35.000000,-221.000000,553.000000
2.050000,360.000000,372.000000,874.000000,-56.000000,-84.000000,35.000000,-23.000000,-215.000000,548.000000
