Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-8.000000,-4.000000,1013.000000,0.000000,-32.000000,3.000000,757.000000,-384.000000,-429.000000
0.050000,-4.000000,-1.000000,1009.000000,0.000000,-32.000000,2.000000,750.000000,-396.000000,-429.000000
0.100000,-8.000000,-2.000000,1009.000000,-1.000000,-32.000000,2.000000,747.000000,-384.000000,-418.000000
0.150000,-9.000000,-4.000000,1010.000000,-1.000000,-32.000000,2.000000,757.000000,-390.000000,-424.000000
0.200000,-6.000000,-3.000000,1011.000000,0.000000,-32.000000,2.000000,751.000000,-384.000000,-418.000000
0.250000,-5.000000,-1.000000,1011.000000,0.000000,-32.000000,2.000000,745.000000,-396.000000,-420.000000
0.300000,-9.000000,-3.000000,1013.000000,-1.000000,-32.000000,2.000000,744.000000,-385.000000,-418.000000
0.350000,-7.000000,-4.000000,1010.000000,0.000000,-32.000000,2.000000,753.000000,-378.000000,-421.000000
0.400000,-6.000000,-1.000000,1010.000000,0.000000,-32.000000,2.000000,747.000000,-391.000000,-421.000000
0.450000,-8.000000,-3.000000,1011.000000,-1.000000,-32.000000,2.000000,756.000000,-379.000000,-433.000000
0.500000,-8.000000,-5.000000,1013.000000,0.000000,-32.000000,2.000000,759.000000,-393.000000,-426.000000
0.550000,-6.000000,-1.000000,1011.000000,0.000000,-32.000000,3.000000,750.000000,-385.000000,-427.000000
0.600000,-5.000000,-5.000000,1010.000000,0.000000,-32.000000,3.000000,756.000000,-393.000000,-427.000000
0.650000,-8.000000,-2.000000,1010.000000,0.000000,-32.000000,2.000000,744.000000,-388.000000,-420.000000
0.700000,-7.000000,-3.000000,1010.000000,0.000000,-32.000000,2.000000,742.000000,-388.000000,-420.000000
0.750000,-6.000000,-3.000000,1010.000000,0.000000,-32.000000,2.000000,754.000000,-385.000000,-423.000000
0.800000,-6.000000,-2.000000,1012.000000,0.000000,-32.000000,3.000000,748.000000,-379.000000,-421.000000
0.850000,-7.000000,-4.000000,1012.000000,0.000000,-32.000000,2.000000,742.000000,-382.000000,-429.000000
0.900000,-6.000000,-2.000000,1008.000000,0.000000,-32.000000,2.000000,754.000000,-397.000000,-429.000000
0.950000,-8.000000,-5.000000,1007.000000,0.000000,-32.000000,2.000000,750.000000,-387.000000,-421.000000
1.000000,-7.000000,-2.000000,1008.000000,0.000000,-32.000000,2.000000,756.000000,-381.000000,-429.000000
1.050000,-6.000000,-2.000000,1011.000000,-1.000000,-31.000000,2.000000,753.000000,-379.000000,-420.000000
1.100000,-8.000000,-4.000000,1014.000000,0.000000,-31.000000,2.000000,742.000000,-387.000000,-429.000000
1.150000,-9.000000,-1.000000,1009.000000,0.000000,-32.000000,3.000000,757.000000,-387.000000,-423.000000
1.200000,-5.000000,-4.000000,1009.000000,0.000000,-32.000000,2.000000,745.000000,-384.000000,-432.000000
1.250000,-6.000000,-2.000000,1008.000000,0.000000,-32.000000,3.000000,757.000000,-382.000000,-421.000000
1.300000,-9.000000,-3.000000,1009.000000,-1.000000,-32.000000,2.000000,760.000000,-384.000000,-424.000000
1.350000,-7.000000,-6.000000,1012.000000,0.000000,-32.000000,2.000000,756.000000,-388.000000,-427.000000
