Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-895.000000,-421.000000,-80.000000,14.000000,-53.000000,-18.000000,489.000000,45.000000,-381.000000
0.050000,-913.000000,-411.000000,-90.000000,3.000000,-45.000000,-6.000000,492.000000,43.000000,-382.000000
0.100000,-913.000000,-418.000000,-81.000000,40.000000,-11.000000,16.000000,490.000000,43.000000,-385.000000
0.150000,-870.000000,-420.000000,3.000000,12.000000,60.000000,71.000000,493.000000,48.000000,-379.000000
0.200000,-817.000000,-205.000000,9.000000,-325.000000,69.000000,347.000000,487.000000,60.000000,-375.000000
0.250000,-402.000000,59.000000,164.000000,-234.000000,25.000000,740.000000,472.000000,78.000000,-355.000000
0.300000,491.000000,-424.000000,363.000000,396.000000,28.000000,-280.000000,468.000000,88.000000,-363.000000
0.350000,-160.000000,-775.000000,1749.000000,-434.000000,-1816.000000,-378.000000,463.000000,84.000000,-372.000000
0.400000,-1998.000000,-1876.000000,1998.000000,983.000000,-3633.000000,-2120.000000,504.000000,-7.000000,-478.000000
0.450000,-1998.000000,-1998.000000,1998.000000,2736.000000,-4162.000000,-2183.000000,484.000000,-150.000000,-600.000000
0.500000,-1998.000000,-1982.000000,1998.000000,295.000000,-4561.000000,-1200.000000,454.000000,-312.000000,-627.000000
0.550000,-1997.000000,-856.000000,1072.000000,424.000000,-3621.000000,-1495.000000,426.000000,-447.000000,-568.000000
0.600000,-1266.000000,-651.000000,-281.000000,1300.000000,-1641.000000,-1156.000000,393.000000,-493.000000,-559.000000
0.650000,-56.000000,-392.000000,-195.000000,-410.000000,-2159.000000,-840.000000,360.000000,-546.000000,-502.000000
0.700000,-126.000000,134.000000,-164.000000,-899.000000,-1576.000000,90.000000,352.000000,-571.000000,-427.000000
0.750000,109.000000,135.000000,-208.000000,672.000000,-242.000000,-732.000000,378.000000,-579.000000,-394.000000
0.800000,568.000000,-294.000000,255.000000,140.000000,-226.000000,-214.000000,354.000000,-588.000000,-402.000000
0.850000,390.000000,-282.000000,313.000000,7.000000,179.000000,-289.000000,361.000000,-574.000000,-405.000000
0.900000,579.000000,-255.000000,475.000000,275.000000,30.000000,-186.000000,346.000000,-592.000000,-403.000000
0.950000,531.000000,-183.000000,667.000000,-80.000000,219.000000,-49.000000,340.000000,-588.000000,-417.000000
1.000000,704.000000,-325.000000,693.000000,108.000000,106.000000,74.000000,345.000000,-588.000000,-417.000000
1.050000,670.000000,-401.000000,680.000000,-24.000000,23.000000,79.000000,343.000000,-588.000000,-424.000000
1.100000,654.000000,-359.000000,704.000000,-39.000000,47.000000,-2.000000,346.000000,-577.000000,-426.000000
1.150000,639.000000,-386.000000,727.000000,9.000000,30.000000,-32.000000,348.000000,-591.000000,-424.000000
1.200000,644.000000,-380.000000,716.000000,-138.000000,20.000000,-61.000000,346.000000,-594.000000,-424.000000
1.250000,593.000000,-286.000000,707.000000,-126.000000,35.000000,-59.000000,354.000000,-586.000000,-427.000000
1.300000,652.000000,-329.000000,720.000000,-44.000000,11.000000,-26.000000,346.000000,-591.000000,-415.000000
1.350000,651.000000,-354.000000,709.000000,-51.000000,0.000000,0.000000,346.000000,-583.000000,-426.000000
1.400000,628.000000,-353.000000,710.000000,-30.000000,-5.000000,-4.000000,345.000000,-586.000000,-426.000000
1.450000,659.000000,-394.000000,706.000000,-12.000000,-21.000000,-32.000000,351.000000,-589.000000,-426.000000
1.500000,615.000000,-364.000000,714.000000,-43.000000,-35.000000,-42.000000,345.000000,-592.000000,-421.000000
1.550000,620.000000,-354.000000,712.000000,11.000000,-34.000000,-40.000000,349.000000,-591.000000,-418.000000
1.600000,628.000000,-325.000000,706.000000,-11.000000,-49.000000,-24.000000,340.000000,-591.000000,-424.000000
1.650000,600.000000,-336.000000,694.000000,15.000000,-37.000000,4.000000,345.000000,-583.000000,-418.000000
1.700000,629.000000,-348.000000,688.000000,41.000000,-47.000000,1.000000,343.000000,-588.000000,-417.000000
1.750000,646.000000,-353.000000,668.000000,43.000000,-44.000000,18.000000,352.000000,-577.000000,-420.000000
1.800000,637.000000,-349.000000,675.000000,-19.000000,-39.000000,25.000000,354.000000,-591.000000,-420.000000
1.850000,647.000000,-366.000000,682.000000,14.000000,-12.000000,37.000000,349.000000,-595.000000,-415.000000
1.900000,638.000000,-388.000000,703.000000,-8.000000,-10.000000,37.000000,351.000000,-585.000000,-418.000000
1.950000,637.000000,-375.000000,696.000000,10.000000,-9.000000,14.000000,345.000000,-585.000000,-427.000000
2.000000,630.000000,-395.000000,698.000000,20.000000,0.000000,5.000000,345.000000,-582.000000,-423.000000
2.050000,644.000000,-380.000000,703.000000,-4.000000,-17.000000,-16.000000,349.000000,-588.000000,-415.000000
2.100000,645.000000,-375.000000,702.000000,14.000000,-22.000000,-20.000000,349.000000,-585.000000,-421.000000
2.150000,620.000000,-401.000000,697.000000,4.000000,-8.000000,-13.000000,349.000000,-586.000000,-424.000000
2.200000,633.000000,-367.000000,692.000000,-21.000000,-25.000000,-23.000000,352.000000,-585.000000,-420.000000
2.250000,632.000000,-378.000000,686.000000,11.000000,-23.000000,-28.000000,352.000000,-588.000000,-418.000000
2.300000,634.000000,-385.000000,694.000000,-14.000000,-31.000000,-35.000000,349.000000,-592.000000,-418.000000
2.350000,620.000000,-372.000000,693.000000,-12.000000,-19.000000,-28.000000,348.000000,-586.000000,-420.000000
2.400000,620.000000,-366.000000,683.000000,3.000000,-20.000000,-30.000000,355.000000,-588.000000,-417.000000
2.450000,686.000000,-369.000000,710.000000,-6.000000,-33.000000,-49.000000,346.000000,-585.000000,-417.000000
2.500000,637.000000,-260.000000,708.000000,-6.000000,-33.000000,-62.000000,358.000000,-594.000000,-417.000000
2.550000,574.000000,-329.000000,712.000000,174.000000,-14.000000,-4.000000,351.000000,-589.000000,-421.000000
2.600000,602.000000,-471.000000,700.000000,23.000000,-16.000000,56.000000,345.000000,-591.000000,-420.000000
