Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,263.000000,-143.000000,-531.000000,-221.000000,-6.000000,-43.000000,834.000000,-688.000000,15.000000
0.050000,161.000000,-178.000000,-886.000000,-346.000000,-656.000000,186.000000,826.000000,-694.000000,33.000000
0.100000,657.000000,-807.000000,-1826.000000,-461.000000,-1972.000000,1291.000000,837.000000,-643.000000,63.000000
0.150000,984.000000,-874.000000,-2700.000000,-16.000000,-3129.000000,988.000000,862.000000,-523.000000,123.000000
0.200000,1061.000000,-936.000000,-3512.000000,492.000000,-4437.000000,907.000000,880.000000,-379.000000,136.000000
0.250000,2047.000000,-1270.000000,-3196.000000,275.000000,-4613.000000,1512.000000,870.000000,-223.000000,90.000000
0.300000,1588.000000,-941.000000,-1792.000000,19.000000,-3511.000000,1390.000000,837.000000,-96.000000,18.000000
0.350000,384.000000,-820.000000,-825.000000,1360.000000,-2758.000000,487.000000,834.000000,-49.000000,-76.000000
0.400000,-503.000000,151.000000,-133.000000,1415.000000,-1047.000000,667.000000,816.000000,-25.000000,-163.000000
0.450000,-665.000000,-193.000000,49.000000,492.000000,-118.000000,159.000000,811.000000,-16.000000,-186.000000
0.500000,-926.000000,70.000000,-147.000000,196.000000,584.000000,-14.000000,804.000000,-15.000000,-178.000000
0.550000,-371.000000,403.000000,-760.000000,-163.000000,554.000000,-39.000000,802.000000,-6.000000,-157.000000
0.600000,-982.000000,417.000000,-2048.000000,-852.000000,-1411.000000,324.000000,811.000000,-1.000000,-178.000000
0.650000,-772.000000,-1377.000000,-1843.000000,-823.000000,-3203.000000,897.000000,796.000000,-4.000000,-234.000000
0.700000,3993.000000,1022.000000,3974.000000,-5256.000000,-937.000000,1414.000000,759.000000,4.000000,-240.000000
0.750000,-587.000000,-3072.000000,-797.000000,4378.000000,849.000000,-576.000000,765.000000,6.000000,-244.000000
0.800000,-363.000000,3672.000000,-1277.000000,3458.000000,-333.000000,30.000000,760.000000,0.000000,-307.000000
0.850000,-203.000000,-940.000000,36.000000,-3660.000000,-571.000000,91.000000,763.000000,-12.000000,-280.000000
0.900000,-245.000000,-723.000000,-337.000000,2449.000000,-61.000000,-166.000000,763.000000,-10.000000,-306.000000
0.950000,-3769.000000,-535.000000,-637.000000,1628.000000,445.000000,-272.000000,744.000000,-7.000000,-327.000000
1.000000,-1921.000000,-560.000000,-415.000000,783.000000,418.000000,-179.000000,741.000000,-6.000000,-328.000000
1.050000,-1639.000000,-869.000000,-345.000000,-371.000000,324.000000,-170.000000,754.000000,-7.000000,-312.000000
1.100000,-962.000000,-391.000000,-267.000000,371.000000,252.000000,-88.000000,748.000000,-10.000000,-301.000000
1.150000,-729.000000,-103.000000,-371.000000,-86.000000,49.000000,34.000000,748.000000,-7.000000,-289.000000
1.200000,-573.000000,-563.000000,-267.000000,-290.000000,-88.000000,-32.000000,751.000000,-4.000000,-297.000000
1.250000,-771.000000,-369.000000,-221.000000,397.000000,-30.000000,-137.000000,753.000000,-3.000000,-297.000000
1.300000,-912.000000,-370.000000,-205.000000,74.000000,-18.000000,-101.000000,756.000000,-6.000000,-297.000000
1.350000,-949.000000,-567.000000,-237.000000,109.000000,34.000000,-117.000000,763.000000,-10.000000,-306.000000
1.400000,-800.000000,-523.000000,-186.000000,86.000000,44.000000,-107.000000,756.000000,-7.000000,-297.000000
1.450000,-793.000000,-412.000000,-210.000000,28.000000,37.000000,-1.000000,760.000000,-10.000000,-304.000000
1.500000,-885.000000,-521.000000,-230.000000,-6.000000,35.000000,12.000000,757.000000,-7.000000,-303.000000
1.550000,-898.000000,-466.000000,-237.000000,155.000000,57.000000,-42.000000,765.000000,-1.000000,-297.000000
1.600000,-826.000000,-426.000000,-221.000000,-10.000000,53.000000,-37.000000,757.000000,-7.000000,-298.000000
1.650000,-790.000000,-500.000000,-239.000000,-28.000000,53.000000,-41.000000,765.000000,-3.000000,-298.000000
