Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z

6.550000,880.000000,-301.000000,266.000000,254.000000,261.000000,-86.000000,607.000000,-822.000000,-750.000000
6.600000,947.000000,-219.000000,310.000000,469.000000,214.000000,49.000000,582.000000,-808.000000,-769.000000
6.650000,977.000000,-181.000000,372.000000,182.000000,210.000000,58.000000,577.000000,-799.000000,-771.000000
6.700000,873.000000,-379.000000,403.000000,303.000000,278.000000,71.000000,567.000000,-789.000000,-774.000000
6.750000,855.000000,-264.000000,429.000000,533.000000,340.000000,79.000000,549.000000,-777.000000,-787.000000
6.800000,845.000000,-236.000000,470.000000,504.000000,366.000000,171.000000,514.000000,-754.000000,-811.000000
6.850000,806.000000,-157.000000,499.000000,542.000000,373.000000,137.000000,504.000000,-730.000000,-822.000000
6.900000,773.000000,-144.000000,516.000000,372.000000,381.000000,35.000000,466.000000,-714.000000,-829.000000
6.950000,780.000000,-167.000000,548.000000,252.000000,415.000000,24.000000,450.000000,-696.000000,-844.000000
7.000000,726.000000,-176.000000,614.000000,424.000000,401.000000,39.000000,438.000000,-664.000000,-856.000000
7.050000,725.000000,-98.000000,669.000000,350.000000,409.000000,37.000000,411.000000,-637.000000,-855.000000
7.100000,659.000000,-54.000000,696.000000,276.000000,425.000000,81.000000,394.000000,-619.000000,-864.000000
7.150000,672.000000,-131.000000,702.000000,194.000000,346.000000,56.000000,378.000000,-594.000000,-873.000000
7.200000,655.000000,-66.000000,694.000000,336.000000,235.000000,32.000000,364.000000,-582.000000,-879.000000
7.250000,635.000000,-106.000000,770.000000,186.000000,207.000000,26.000000,343.000000,-568.000000,-880.000000
7.300000,606.000000,-4.000000,844.000000,312.000000,238.000000,25.000000,336.000000,-547.000000,-876.000000
7.350000,615.000000,0.000000,905.000000,94.000000,256.000000,-14.000000,322.000000,-525.000000,-883.000000
7.400000,600.000000,-59.000000,892.000000,124.000000,285.000000,-39.000000,318.000000,-511.000000,-888.000000
7.450000,557.000000,-20.000000,884.000000,176.000000,299.000000,-25.000000,294.000000,-492.000000,-892.000000
7.500000,480.000000,-31.000000,813.000000,134.000000,289.000000,-26.000000,292.000000,-462.000000,-880.000000
7.550000,520.000000,-20.000000,822.000000,121.000000,152.000000,-23.000000,286.000000,-448.000000,-879.000000
7.600000,481.000000,48.000000,897.000000,141.000000,18.000000,-14.000000,265.000000,-439.000000,-874.000000
7.650000,486.000000,54.000000,932.000000,0.000000,-44.000000,-28.000000,262.000000,-439.000000,-879.000000
7.700000,503.000000,-8.000000,948.000000,12.000000,-54.000000,-65.000000,264.000000,-432.000000,-880.000000
7.750000,521.000000,-32.000000,895.000000,-8.000000,-20.000000,-25.000000,255.000000,-430.000000,-873.000000
7.800000,520.000000,4.000000,868.000000,-18.000000,-28.000000,-7.000000,271.000000,-438.000000,-879.000000
7.850000,499.000000,-41.000000,863.000000,-49.000000,-9.000000,23.000000,261.000000,-429.000000,-870.000000
7.900000,485.000000,3.000000,875.000000,-11.000000,10.000000,37.000000,273.000000,-433.000000,-877.000000
7.950000,510.000000,-2.000000,872.000000,-81.000000,22.000000,32.000000,267.000000,-426.000000,-873.000000
8.000000,517.000000,-23.000000,879.000000,-48.000000,12.000000,14.000000,277.000000,-420.000000,-876.000000
8.050000,509.000000,-26.000000,866.000000,0.000000,-7.000000,-9.000000,271.000000,-426.000000,-876.000000
8.100000,497.000000,7.000000,844.000000,23.000000,-21.000000,-19.000000,273.000000,-412.000000,-870.000000
8.150000,499.000000,-17.000000,853.000000,-4.000000,-37.000000,-35.000000,276.000000,-417.000000,-880.000000
8.200000,505.000000,-31.000000,865.000000,15.000000,-46.000000,-29.000000,282.000000,-420.000000,-870.000000
