Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,589.000000,-402.000000,711.000000,31.000000,-37.000000,-9.000000,364.000000,-571.000000,-432.000000
0.050000,588.000000,-410.000000,712.000000,9.000000,-41.000000,-16.000000,373.000000,-586.000000,-432.000000
0.100000,587.000000,-384.000000,711.000000,8.000000,-39.000000,-11.000000,363.000000,-576.000000,-438.000000
0.150000,600.000000,-396.000000,720.000000,23.000000,-29.000000,-11.000000,361.000000,-580.000000,-433.000000
0.200000,591.000000,-402.000000,706.000000,18.000000,-32.000000,-8.000000,370.000000,-573.000000,-430.000000
0.250000,584.000000,-380.000000,690.000000,0.000000,-23.000000,-14.000000,366.000000,-573.000000,-432.000000
0.300000,589.000000,-393.000000,692.000000,9.000000,-21.000000,-12.000000,376.000000,-573.000000,-435.000000
0.350000,548.000000,-368.000000,655.000000,-12.000000,-29.000000,-17.000000,370.000000,-574.000000,-435.000000
0.400000,518.000000,-345.000000,592.000000,16.000000,-50.000000,-51.000000,361.000000,-567.000000,-436.000000
0.450000,510.000000,-365.000000,599.000000,30.000000,-91.000000,-100.000000,363.000000,-565.000000,-427.000000
0.500000,824.000000,-575.000000,816.000000,0.000000,-24.000000,-70.000000,364.000000,-574.000000,-433.000000
0.550000,1180.000000,-682.000000,1092.000000,8.000000,10.000000,-226.000000,361.000000,-585.000000,-430.000000
0.600000,1373.000000,-810.000000,1210.000000,-133.000000,117.000000,-182.000000,351.000000,-582.000000,-429.000000
0.650000,1306.000000,-826.000000,1366.000000,-462.000000,413.000000,-100.000000,355.000000,-585.000000,-441.000000
0.700000,1182.000000,-582.000000,1412.000000,-379.000000,511.000000,-48.000000,357.000000,-567.000000,-441.000000
0.750000,492.000000,268.000000,1667.000000,280.000000,292.000000,-93.000000,357.000000,-580.000000,-466.000000
0.800000,530.000000,286.000000,1998.000000,1717.000000,-1233.000000,128.000000,339.000000,-580.000000,-463.000000
0.850000,54.000000,-1451.000000,1171.000000,1869.000000,-3913.000000,1212.000000,352.000000,-592.000000,-382.000000
0.900000,-1998.000000,-604.000000,-1997.000000,5202.000000,-1750.000000,-695.000000,316.000000,-604.000000,-393.000000
0.950000,510.000000,-1625.000000,1472.000000,-5047.000000,1472.000000,-868.000000,331.000000,-603.000000,-322.000000
1.000000,-304.000000,1757.000000,889.000000,-2377.000000,757.000000,-5325.000000,226.000000,-637.000000,-310.000000
1.050000,192.000000,-577.000000,-445.000000,4699.000000,-1200.000000,76.000000,264.000000,-633.000000,-295.000000
1.100000,1573.000000,-985.000000,1760.000000,-1786.000000,2590.000000,-472.000000,354.000000,-594.000000,-280.000000
1.150000,1946.000000,-371.000000,308.000000,-917.000000,519.000000,325.000000,321.000000,-606.000000,-258.000000
1.200000,1250.000000,-228.000000,558.000000,277.000000,-250.000000,-290.000000,330.000000,-597.000000,-276.000000
1.250000,699.000000,-531.000000,420.000000,280.000000,58.000000,309.000000,336.000000,-591.000000,-277.000000
1.300000,790.000000,-156.000000,330.000000,-96.000000,-137.000000,-72.000000,336.000000,-606.000000,-277.000000
1.350000,861.000000,-514.000000,423.000000,-383.000000,18.000000,-81.000000,336.000000,-597.000000,-285.000000
1.400000,901.000000,-137.000000,486.000000,-44.000000,-84.000000,-39.000000,333.000000,-600.000000,-271.000000
1.450000,745.000000,-548.000000,444.000000,109.000000,-13.000000,88.000000,339.000000,-595.000000,-276.000000
1.500000,826.000000,-340.000000,359.000000,-66.000000,-40.000000,4.000000,333.000000,-601.000000,-277.000000
1.550000,843.000000,-450.000000,475.000000,-156.000000,22.000000,2.000000,336.000000,-600.000000,-274.000000
1.600000,811.000000,-369.000000,331.000000,35.000000,-104.000000,26.000000,340.000000,-600.000000,-271.000000
1.650000,749.000000,-471.000000,355.000000,-72.000000,-50.000000,8.000000,336.000000,-592.000000,-280.000000
1.700000,805.000000,-427.000000,329.000000,-29.000000,-82.000000,65.000000,340.000000,-597.000000,-268.000000
1.750000,801.000000,-466.000000,410.000000,-72.000000,40.000000,65.000000,339.000000,-592.000000,-261.000000
1.800000,818.000000,-399.000000,380.000000,-9.000000,32.000000,35.000000,340.000000,-588.000000,-274.000000
1.850000,802.000000,-394.000000,383.000000,23.000000,-89.000000,-38.000000,334.000000,-589.000000,-274.000000
1.900000,843.000000,-476.000000,451.000000,102.000000,28.000000,31.000000,343.000000,-597.000000,-274.000000
1.950000,803.000000,-440.000000,452.000000,-11.000000,31.000000,-2.000000,336.000000,-591.000000,-267.000000
2.000000,856.000000,-320.000000,428.000000,176.000000,-80.000000,-20.000000,343.000000,-597.000000,-280.000000
2.050000,779.000000,-483.000000,427.000000,183.000000,-68.000000,55.000000,340.000000,-595.000000,-276.000000
2.100000,791.000000,-391.000000,422.000000,105.000000,-78.000000,34.000000,348.000000,-582.000000,-276.000000
2.150000,805.000000,-451.000000,428.000000,114.000000,-70.000000,39.000000,348.000000,-588.000000,-273.000000
2.200000,797.000000,-393.000000,413.000000,67.000000,-93.000000,12.000000,355.000000,-592.000000,-270.000000
2.250000,823.000000,-439.000000,450.000000,105.000000,-66.000000,17.000000,351.000000,-585.000000,-274.000000
2.300000,811.000000,-450.000000,421.000000,93.000000,-46.000000,16.000000,354.000000,-592.000000,-280.000000
2.350000,813.000000,-377.000000,402.000000,123.000000,-74.000000,16.000000,357.000000,-585.000000,-282.000000
2.400000,806.000000,-407.000000,441.000000,44.000000,-28.000000,18.000000,355.000000,-586.000000,-282.000000
2.450000,802.000000,-441.000000,429.000000,124.000000,-16.000000,35.000000,357.000000,-579.000000,-279.000000
2.500000,798.000000,-418.000000,394.000000,88.000000,-51.000000,35.000000,360.000000,-592.000000,-283.000000
2.550000,819.000000,-431.000000,424.000000,60.000000,-34.000000,33.000000,358.000000,-577.000000,-282.000000
2.600000,770.000000,-421.000000,376.000000,91.000000,-24.000000,32.000000,349.000000,-574.000000,-280.000000
2.650000,757.000000,-422.000000,367.000000,43.000000,-44.000000,22.000000,352.000000,-586.000000,-279.000000
2.700000,758.000000,-433.000000,423.000000,146.000000,-8.000000,45.000000,364.000000,-583.000000,-282.000000
2.750000,706.000000,-427.000000,362.000000,148.000000,14.000000,63.000000,366.000000,-583.000000,-291.000000
2.800000,803.000000,-313.000000,441.000000,268.000000,35.000000,-60.000000,370.000000,-583.000000,-295.000000
2.850000,756.000000,-480.000000,542.000000,642.000000,68.000000,42.000000,369.000000,-585.000000,-315.000000
2.900000,741.000000,-451.000000,539.000000,114.000000,113.000000,16.000000,373.000000,-591.000000,-315.000000
2.950000,741.000000,-355.000000,566.000000,-19.000000,110.000000,7.000000,370.000000,-589.000000,-330.000000
3.000000,712.000000,-408.000000,546.000000,154.000000,121.000000,23.000000,373.000000,-583.000000,-330.000000
3.050000,652.000000,-391.000000,444.000000,60.000000,152.000000,-14.000000,372.000000,-579.000000,-333.000000
3.100000,548.000000,-177.000000,331.000000,329.000000,145.000000,10.000000,367.000000,-582.000000,-352.000000
3.150000,327.000000,-4.000000,209.000000,1040.000000,392.000000,170.000000,378.000000,-585.000000,-370.000000
3.200000,277.000000,-328.000000,119.000000,1097.000000,990.000000,429.000000,373.000000,-568.000000,-432.000000
