Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-61.000000,556.000000,882.000000,18.000000,-189.000000,37.000000,-128.000000,-67.000000,461.000000
0.050000,-108.000000,580.000000,880.000000,58.000000,-356.000000,-8.000000,-137.000000,-71.000000,466.000000
0.100000,13.000000,624.000000,872.000000,4.000000,-436.000000,97.000000,-133.000000,-88.000000,476.000000
0.150000,48.000000,541.000000,748.000000,-115.000000,-349.000000,189.000000,-121.000000,-95.000000,467.000000
0.200000,146.000000,439.000000,867.000000,-69.000000,-358.000000,133.000000,-121.000000,-119.000000,478.000000
0.250000,258.000000,627.000000,993.000000,93.000000,-782.000000,236.000000,-115.000000,-124.000000,485.000000
0.300000,468.000000,796.000000,865.000000,344.000000,-1385.000000,352.000000,-106.000000,-167.000000,517.000000
0.350000,958.000000,705.000000,975.000000,441.000000,-1870.000000,674.000000,-100.000000,-212.000000,560.000000
0.400000,1201.000000,896.000000,762.000000,839.000000,-2525.000000,883.000000,-91.000000,-257.000000,638.000000
0.450000,1353.000000,1188.000000,617.000000,1491.000000,-3145.000000,890.000000,-62.000000,-302.000000,743.000000
0.500000,1567.000000,1227.000000,770.000000,1914.000000,-3599.000000,1495.000000,-19.000000,-308.000000,887.000000
0.550000,1794.000000,1337.000000,710.000000,2527.000000,-3987.000000,1801.000000,62.000000,-260.000000,1012.000000
0.600000,1157.000000,1490.000000,409.000000,2831.000000,-3999.000000,2333.000000,193.000000,-146.000000,1105.000000
0.650000,968.000000,754.000000,173.000000,2622.000000,-3406.000000,2321.000000,299.000000,-1.000000,1126.000000
0.700000,-18.000000,-131.000000,-53.000000,1721.000000,-1813.000000,2148.000000,354.000000,126.000000,1081.000000
0.750000,-933.000000,-470.000000,-431.000000,1404.000000,-906.000000,1124.000000,378.000000,207.000000,1034.000000
0.800000,-1124.000000,-1245.000000,-616.000000,880.000000,-8.000000,560.000000,392.000000,231.000000,986.000000
0.850000,-763.000000,-1692.000000,-691.000000,259.000000,476.000000,288.000000,398.000000,243.000000,973.000000
0.900000,-420.000000,-1830.000000,-1020.000000,168.000000,920.000000,-141.000000,399.000000,245.000000,970.000000
0.950000,-278.000000,-1998.000000,-1400.000000,-421.000000,975.000000,-492.000000,398.000000,213.000000,983.000000
1.000000,-1254.000000,-1998.000000,-1997.000000,-1124.000000,1136.000000,-1453.000000,393.000000,156.000000,1016.000000
1.050000,-1201.000000,-1998.000000,-18.000000,-3467.000000,5859.000000,-4262.000000,322.000000,-28.000000,1075.000000
1.100000,-1998.000000,-1998.000000,-1499.000000,-1953.000000,11268.000000,-10129.000000,-2.000000,-311.000000,853.000000
1.150000,-1998.000000,1997.000000,1998.000000,-4582.000000,3735.000000,-5489.000000,-254.000000,-155.000000,583.000000
1.200000,781.000000,870.000000,-1997.000000,-1844.000000,-5088.000000,1581.000000,-206.000000,-226.000000,644.000000
1.250000,-77.000000,-351.000000,203.000000,-160.000000,1371.000000,-559.000000,-203.000000,-229.000000,628.000000
1.300000,-946.000000,561.000000,893.000000,222.000000,140.000000,600.000000,-191.000000,-218.000000,604.000000
1.350000,998.000000,1024.000000,713.000000,-183.000000,-397.000000,650.000000,-166.000000,-239.000000,629.000000
1.400000,1979.000000,764.000000,785.000000,-478.000000,-816.000000,268.000000,-137.000000,-254.000000,640.000000
1.450000,1001.000000,982.000000,1312.000000,-387.000000,-84.000000,-130.000000,-136.000000,-259.000000,643.000000
1.500000,608.000000,880.000000,1252.000000,133.000000,69.000000,294.000000,-122.000000,-257.000000,641.000000
1.550000,14.000000,617.000000,1165.000000,-39.000000,-132.000000,72.000000,-131.000000,-260.000000,643.000000
1.600000,93.000000,559.000000,729.000000,-116.000000,-394.000000,434.000000,-116.000000,-266.000000,646.000000
1.650000,337.000000,639.000000,631.000000,233.000000,-192.000000,196.000000,-101.000000,-275.000000,662.000000
