Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-158.000000,654.000000,731.000000,20.000000,-27.000000,7.000000,-208.000000,-31.000000,473.000000
0.050000,-160.000000,656.000000,758.000000,39.000000,-53.000000,2.000000,-209.000000,-28.000000,478.000000
0.100000,-145.000000,653.000000,740.000000,46.000000,-119.000000,11.000000,-211.000000,-25.000000,473.000000
0.150000,-150.000000,642.000000,704.000000,50.000000,-101.000000,19.000000,-212.000000,-38.000000,476.000000
0.200000,-175.000000,655.000000,752.000000,32.000000,-133.000000,95.000000,-202.000000,-44.000000,484.000000
0.250000,-135.000000,679.000000,818.000000,63.000000,-337.000000,135.000000,-215.000000,-43.000000,484.000000
0.300000,-122.000000,829.000000,736.000000,305.000000,-938.000000,216.000000,-214.000000,-79.000000,496.000000
0.350000,183.000000,1006.000000,830.000000,344.000000,-1449.000000,827.000000,-205.000000,-121.000000,523.000000
0.400000,564.000000,1119.000000,794.000000,818.000000,-2440.000000,1183.000000,-185.000000,-193.000000,583.000000
0.450000,1133.000000,1313.000000,422.000000,1207.000000,-3057.000000,1871.000000,-154.000000,-265.000000,676.000000
0.500000,1838.000000,1267.000000,84.000000,1687.000000,-4116.000000,2340.000000,-83.000000,-310.000000,817.000000
0.550000,1995.000000,1526.000000,254.000000,2232.000000,-4042.000000,2411.000000,40.000000,-290.000000,973.000000
0.600000,1589.000000,1302.000000,300.000000,3143.000000,-3956.000000,1950.000000,151.000000,-188.000000,1084.000000
0.650000,1080.000000,979.000000,188.000000,3122.000000,-3243.000000,2449.000000,278.000000,-58.000000,1108.000000
0.700000,255.000000,216.000000,105.000000,2387.000000,-2764.000000,2193.000000,362.000000,81.000000,1061.000000
0.750000,-250.000000,-186.000000,386.000000,1505.000000,-2401.000000,1683.000000,390.000000,191.000000,1013.000000
0.800000,-1140.000000,-665.000000,-98.000000,1141.000000,-489.000000,982.000000,398.000000,242.000000,961.000000
0.850000,-902.000000,-708.000000,-107.000000,821.000000,-406.000000,475.000000,398.000000,272.000000,926.000000
0.900000,-409.000000,-578.000000,-34.000000,616.000000,-51.000000,79.000000,401.000000,275.000000,896.000000
0.950000,-379.000000,-504.000000,-104.000000,215.000000,-63.000000,-21.000000,402.000000,287.000000,889.000000
1.000000,-220.000000,-555.000000,-226.000000,-9.000000,-350.000000,24.000000,413.000000,281.000000,890.000000
1.050000,-151.000000,-634.000000,-366.000000,-69.000000,28.000000,-26.000000,399.000000,282.000000,883.000000
1.100000,-132.000000,-598.000000,-442.000000,-65.000000,230.000000,-371.000000,408.000000,272.000000,896.000000
1.150000,-229.000000,-671.000000,-516.000000,-58.000000,119.000000,-330.000000,411.000000,263.000000,896.000000
1.200000,-231.000000,-743.000000,-583.000000,-74.000000,123.000000,-35.000000,417.000000,251.000000,901.000000
1.250000,-148.000000,-725.000000,-616.000000,-4.000000,128.000000,-29.000000,411.000000,251.000000,904.000000
1.300000,-61.000000,-737.000000,-591.000000,-1.000000,133.000000,-87.000000,420.000000,246.000000,898.000000
1.350000,-85.000000,-728.000000,-596.000000,3.000000,137.000000,-25.000000,410.000000,245.000000,904.000000
1.400000,-102.000000,-723.000000,-601.000000,19.000000,58.000000,34.000000,414.000000,233.000000,902.000000
1.450000,-99.000000,-738.000000,-623.000000,38.000000,-21.000000,46.000000,413.000000,243.000000,916.000000
1.500000,-102.000000,-751.000000,-622.000000,29.000000,-72.000000,71.000000,411.000000,248.000000,899.000000
1.550000,-125.000000,-752.000000,-627.000000,30.000000,-60.000000,36.000000,410.000000,246.000000,910.000000
1.600000,-124.000000,-784.000000,-637.000000,21.000000,-69.000000,24.000000,411.000000,251.000000,905.000000
1.650000,-141.000000,-769.000000,-648.000000,31.000000,-30.000000,0.000000,411.000000,246.000000,905.000000
1.700000,-138.000000,-773.000000,-637.000000,42.000000,-23.000000,-6.000000,420.000000,242.000000,905.000000
1.750000,-139.000000,-776.000000,-629.000000,53.000000,-27.000000,-27.000000,408.000000,245.000000,901.000000
1.800000,-129.000000,-767.000000,-624.000000,48.000000,-14.000000,18.000000,411.000000,248.000000,907.000000
1.850000,-115.000000,-754.000000,-603.000000,42.000000,-1.000000,17.000000,413.000000,246.000000,899.000000
1.900000,-147.000000,-754.000000,-607.000000,36.000000,-8.000000,-21.000000,413.000000,242.000000,902.000000
1.950000,-168.000000,-753.000000,-598.000000,41.000000,-14.000000,-28.000000,414.000000,239.000000,905.000000
2.000000,-144.000000,-786.000000,-594.000000,30.000000,-51.000000,-23.000000,413.000000,243.000000,890.000000
2.050000,-141.000000,-791.000000,-601.000000,31.000000,-36.000000,-33.000000,410.000000,245.000000,901.000000
2.100000,-137.000000,-780.000000,-609.000000,38.000000,-28.000000,-51.000000,404.000000,248.000000,895.000000
2.150000,-121.000000,-781.000000,-609.000000,25.000000,-19.000000,-46.000000,416.000000,245.000000,896.000000
2.200000,-110.000000,-788.000000,-611.000000,21.000000,-18.000000,-39.000000,420.000000,230.000000,902.000000
2.250000,-115.000000,-772.000000,-621.000000,16.000000,-13.000000,-9.000000,420.000000,239.000000,905.000000
2.300000,-112.000000,-773.000000,-606.000000,27.000000,-21.000000,-24.000000,416.000000,237.000000,898.000000
2.350000,-108.000000,-792.000000,-599.000000,25.000000,-27.000000,-14.000000,419.000000,234.000000,896.000000
2.400000,-112.000000,-776.000000,-590.000000,34.000000,-7.000000,0.000000,413.000000,233.000000,901.000000
2.450000,-108.000000,-771.000000,-596.000000,28.000000,-28.000000,-18.000000,419.000000,236.000000,895.000000
2.500000,-123.000000,-782.000000,-588.000000,31.000000,-11.000000,-8.000000,419.000000,233.000000,889.000000
2.550000,-112.000000,-780.000000,-581.000000,22.000000,-24.000000,-2.000000,420.000000,228.000000,896.000000
2.600000,-106.000000,-796.000000,-590.000000,27.000000,-19.000000,-26.000000,419.000000,216.000000,892.000000
2.650000,-131.000000,-804.000000,-606.000000,25.000000,-3.000000,-3.000000,417.000000,228.000000,892.000000
2.700000,-101.000000,-770.000000,-606.000000,25.000000,-29.000000,-6.000000,413.000000,231.000000,884.000000
2.750000,-88.000000,-788.000000,-598.000000,18.000000,-12.000000,-6.000000,422.000000,237.000000,890.000000
2.800000,-113.000000,-799.000000,-593.000000,16.000000,0.000000,13.000000,422.000000,230.000000,890.000000
2.850000,-132.000000,-785.000000,-595.000000,23.000000,-11.000000,28.000000,416.000000,231.000000,892.000000
