Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.500000,1019.000000,1106.000000,821.000000,1489.000000,-2907.000000,1315.000000,-176.000000,-232.000000,569.000000
0.550000,827.000000,1214.000000,936.000000,1662.000000,-3110.000000,1402.000000,-163.000000,-298.000000,668.000000
0.600000,957.000000,1076.000000,581.000000,2155.000000,-3369.000000,1869.000000,-104.000000,-332.000000,814.000000
0.650000,1351.000000,1418.000000,341.000000,2408.000000,-3439.000000,2032.000000,-20.000000,-322.000000,958.000000
0.700000,1891.000000,1440.000000,188.000000,2714.000000,-3687.000000,1974.000000,110.000000,-238.000000,1067.000000
0.750000,1177.000000,1259.000000,8.000000,3220.000000,-2897.000000,2204.000000,239.000000,-131.000000,1111.000000
0.800000,870.000000,805.000000,-408.000000,3356.000000,-2992.000000,2509.000000,354.000000,1.000000,1079.000000
0.850000,78.000000,-17.000000,-18.000000,2383.000000,-837.000000,2246.000000,416.000000,113.000000,994.000000
0.900000,-860.000000,-598.000000,-87.000000,1302.000000,-263.000000,1407.000000,437.000000,180.000000,928.000000
0.950000,-1315.000000,-1163.000000,-287.000000,787.000000,887.000000,415.000000,429.000000,209.000000,889.000000
1.000000,-981.000000,-1527.000000,-275.000000,427.000000,291.000000,7.000000,434.000000,209.000000,877.000000
1.050000,-724.000000,-1644.000000,-455.000000,-100.000000,759.000000,252.000000,431.000000,204.000000,887.000000
1.100000,-520.000000,-1568.000000,-735.000000,-343.000000,921.000000,-130.000000,434.000000,213.000000,899.000000
1.150000,-773.000000,-3022.000000,-1146.000000,-702.000000,659.000000,-851.000000,425.000000,191.000000,932.000000
1.200000,-299.000000,-2934.000000,-922.000000,-1845.000000,814.000000,-2235.000000,425.000000,123.000000,965.000000
1.250000,-1916.000000,-1009.000000,270.000000,-4427.000000,6548.000000,-6564.000000,335.000000,-107.000000,1039.000000
1.300000,-3996.000000,-2411.000000,-3263.000000,-1710.000000,17321.000000,-10735.000000,-59.000000,-338.000000,698.000000
1.350000,-3898.000000,726.000000,3265.000000,-5986.000000,3380.000000,-3573.000000,-92.000000,-220.000000,509.000000
1.400000,1316.000000,-1669.000000,-787.000000,-38.000000,-1036.000000,318.000000,-23.000000,-278.000000,569.000000
1.450000,-754.000000,842.000000,442.000000,-151.000000,219.000000,-861.000000,-58.000000,-251.000000,551.000000
1.500000,-329.000000,203.000000,501.000000,-310.000000,-98.000000,-105.000000,-59.000000,-253.000000,545.000000
1.550000,1656.000000,1204.000000,1203.000000,-578.000000,254.000000,102.000000,-40.000000,-245.000000,535.000000
1.600000,967.000000,365.000000,1343.000000,179.000000,-346.000000,345.000000,-22.000000,-271.000000,551.000000
1.650000,639.000000,421.000000,1524.000000,-207.000000,-22.000000,0.000000,-26.000000,-269.000000,553.000000
1.700000,224.000000,72.000000,1759.000000,196.000000,180.000000,80.000000,-17.000000,-260.000000,538.000000
1.750000,177.000000,232.000000,1092.000000,-484.000000,-712.000000,-494.000000,-28.000000,-269.000000,557.000000
1.800000,54.000000,253.000000,812.000000,32.000000,26.000000,-370.000000,-44.000000,-277.000000,568.000000
1.850000,245.000000,442.000000,890.000000,102.000000,-282.000000,-103.000000,-56.000000,-278.000000,572.000000
1.900000,557.000000,287.000000,834.000000,-196.000000,-333.000000,-124.000000,-41.000000,-280.000000,577.000000
1.950000,436.000000,355.000000,780.000000,-244.000000,-104.000000,-331.000000,-47.000000,-289.000000,587.000000
2.000000,319.000000,376.000000,796.000000,25.000000,79.000000,-190.000000,-44.000000,-283.000000,583.000000
2.050000,346.000000,319.000000,837.000000,-16.000000,116.000000,-84.000000,-55.000000,-280.000000,577.000000
2.100000,417.000000,348.000000,892.000000,14.000000,-89.000000,-35.000000,-56.000000,-278.000000,577.000000
2.150000,444.000000,316.000000,777.000000,-191.000000,-74.000000,-133.000000,-65.000000,-284.000000,583.000000
2.200000,385.000000,357.000000,800.000000,-70.000000,68.000000,-59.000000,-56.000000,-272.000000,580.000000
2.250000,356.000000,325.000000,884.000000,67.000000,97.000000,67.000000,-64.000000,-277.000000,581.000000
2.300000,386.000000,324.000000,881.000000,1.000000,-57.000000,63.000000,-61.000000,-274.000000,566.000000
2.350000,426.000000,273.000000,858.000000,-13.000000,-30.000000,22.000000,-53.000000,-280.000000,565.000000
2.400000,405.000000,304.000000,875.000000,57.000000,46.000000,49.000000,-52.000000,-278.000000,574.000000
2.450000,396.000000,289.000000,868.000000,74.000000,-17.000000,100.000000,-52.000000,-277.000000,574.000000
2.500000,373.000000,328.000000,879.000000,94.000000,37.000000,117.000000,-47.000000,-280.000000,568.000000
2.550000,394.000000,307.000000,865.000000,147.000000,32.000000,156.000000,-61.000000,-280.000000,569.000000
2.600000,381.000000,353.000000,886.000000,87.000000,-8.000000,177.000000,-50.000000,-268.000000,560.000000
2.650000,386.000000,313.000000,860.000000,160.000000,-25.000000,205.000000,-43.000000,-277.000000,572.000000
2.700000,381.000000,352.000000,847.000000,121.000000,-13.000000,179.000000,-40.000000,-284.000000,565.000000
2.750000,417.000000,309.000000,829.000000,93.000000,-30.000000,192.000000,-34.000000,-283.000000,574.000000
2.800000,432.000000,285.000000,865.000000,168.000000,-52.000000,214.000000,-37.000000,-271.000000,565.000000
2.850000,433.000000,278.000000,866.000000,23.000000,-6.000000,102.000000,-25.000000,-280.000000,574.000000
2.900000,386.000000,255.000000,881.000000,76.000000,35.000000,108.000000,-28.000000,-283.000000,572.000000
2.950000,337.000000,216.000000,879.000000,190.000000,30.000000,140.000000,-26.000000,-280.000000,562.000000
