Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.000000,-952.000000,-273.000000,220.000000,21.000000,-4.000000,26.000000,445.000000,84.000000,-459.000000
0.050000,-958.000000,-258.000000,172.000000,-9.000000,-13.000000,16.000000,444.000000,84.000000,-454.000000
0.100000,-929.000000,-229.000000,192.000000,30.000000,-14.000000,30.000000,439.000000,82.000000,-454.000000
0.150000,-944.000000,-210.000000,194.000000,43.000000,7.000000,61.000000,435.000000,81.000000,-453.000000
0.200000,-866.000000,-130.000000,215.000000,60.000000,59.000000,123.000000,436.000000,91.000000,-456.000000
0.250000,-417.000000,-76.000000,270.000000,184.000000,93.000000,140.000000,436.000000,91.000000,-456.000000
0.300000,386.000000,39.000000,620.000000,183.000000,-376.000000,161.000000,438.000000,102.000000,-471.000000
0.350000,56.000000,-501.000000,1811.000000,326.000000,-1859.000000,-520.000000,430.000000,78.000000,-489.000000
0.400000,-1687.000000,-1470.000000,1998.000000,1084.000000,-3564.000000,-1880.000000,448.000000,-1.000000,-579.000000
0.450000,-1998.000000,-1991.000000,1998.000000,770.000000,-5093.000000,-1392.000000,442.000000,-159.000000,-648.000000
0.500000,-1998.000000,-1732.000000,1998.000000,-334.000000,-5416.000000,-1176.000000,438.000000,-333.000000,-630.000000
0.550000,-1998.000000,-346.000000,1319.000000,317.000000,-3597.000000,-1465.000000,424.000000,-469.000000,-537.000000
0.600000,-784.000000,-364.000000,-84.000000,606.000000,-2030.000000,-620.000000,378.000000,-547.000000,-474.000000
0.650000,2.000000,71.000000,-297.000000,-609.000000,-1847.000000,-123.000000,366.000000,-577.000000,-427.000000
0.700000,307.000000,70.000000,-185.000000,74.000000,-718.000000,-544.000000,348.000000,-589.000000,-384.000000
0.750000,290.000000,-109.000000,-24.000000,-326.000000,-258.000000,-67.000000,337.000000,-589.000000,-375.000000
0.800000,464.000000,-232.000000,214.000000,-469.000000,-177.000000,-616.000000,333.000000,-598.000000,-367.000000
0.850000,681.000000,-46.000000,423.000000,-317.000000,-319.000000,-380.000000,298.000000,-619.000000,-367.000000
0.900000,587.000000,-125.000000,514.000000,-78.000000,67.000000,-158.000000,286.000000,-616.000000,-364.000000
0.950000,698.000000,-210.000000,505.000000,-30.000000,86.000000,-95.000000,288.000000,-612.000000,-376.000000
1.000000,680.000000,-219.000000,557.000000,-105.000000,126.000000,17.000000,289.000000,-618.000000,-373.000000
1.050000,723.000000,-219.000000,585.000000,-190.000000,151.000000,25.000000,300.000000,-613.000000,-381.000000
