Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
0.450000,7.000000,-65.000000,-76.000000,2287.000000,-1649.000000,2247.000000,402.000000,93.000000,1022.000000
0.500000,-734.000000,-705.000000,-408.000000,1540.000000,-341.000000,1372.000000,423.000000,161.000000,964.000000
0.550000,-1192.000000,-706.000000,-390.000000,988.000000,909.000000,374.000000,426.000000,192.000000,917.000000
0.600000,-929.000000,-1221.000000,-310.000000,200.000000,175.000000,417.000000,434.000000,188.000000,917.000000
0.650000,-704.000000,-1464.000000,-690.000000,-299.000000,666.000000,395.000000,428.000000,204.000000,923.000000
0.700000,-831.000000,-2777.000000,-1287.000000,-384.000000,817.000000,-511.000000,425.000000,207.000000,944.000000
0.750000,-109.000000,-2963.000000,-1168.000000,-1969.000000,805.000000,-2343.000000,426.000000,141.000000,980.000000
0.800000,-2325.000000,-1865.000000,705.000000,-4244.000000,7696.000000,-6939.000000,336.000000,-92.000000,1039.000000
0.850000,-3996.000000,-2335.000000,-320.000000,-1741.000000,14063.000000,-11118.000000,-77.000000,-331.000000,830.000000
0.900000,-3861.000000,2311.000000,2642.000000,-2067.000000,-2160.000000,-464.000000,-224.000000,-254.000000,658.000000
0.950000,1771.000000,-1773.000000,-1244.000000,-1110.000000,182.000000,662.000000,-155.000000,-317.000000,704.000000
1.000000,-830.000000,963.000000,546.000000,-850.000000,146.000000,-480.000000,-164.000000,-293.000000,661.000000
1.050000,-273.000000,64.000000,601.000000,289.000000,-357.000000,703.000000,-148.000000,-302.000000,682.000000
1.100000,1572.000000,1450.000000,269.000000,-762.000000,-737.000000,436.000000,-121.000000,-313.000000,698.000000
1.150000,1658.000000,767.000000,478.000000,-399.000000,-482.000000,537.000000,-92.000000,-332.000000,716.000000
1.200000,2021.000000,978.000000,724.000000,-366.000000,114.000000,130.000000,-74.000000,-331.000000,707.000000
1.250000,705.000000,147.000000,1277.000000,43.000000,348.000000,88.000000,-65.000000,-332.000000,703.000000
1.300000,383.000000,620.000000,1140.000000,-187.000000,84.000000,-397.000000,-89.000000,-323.000000,692.000000
1.350000,260.000000,598.000000,1006.000000,-218.000000,-380.000000,-106.000000,-83.000000,-323.000000,692.000000
1.400000,533.000000,532.000000,561.000000,-892.000000,-666.000000,-222.000000,-85.000000,-332.000000,710.000000
1.450000,626.000000,578.000000,559.000000,107.000000,38.000000,-120.000000,-91.000000,-334.000000,722.000000
1.500000,588.000000,553.000000,620.000000,-7.000000,-54.000000,25.000000,-94.000000,-322.000000,712.000000
1.550000,605.000000,445.000000,547.000000,-93.000000,-105.000000,-37.000000,-88.000000,-334.000000,722.000000
1.600000,621.000000,427.000000,485.000000,-42.000000,-56.000000,113.000000,-80.000000,-331.000000,722.000000
1.650000,628.000000,482.000000,497.000000,12.000000,140.000000,35.000000,-89.000000,-322.000000,712.000000
1.700000,678.000000,408.000000,472.000000,-95.000000,26.000000,181.000000,-77.000000,-329.000000,719.000000
1.750000,652.000000,468.000000,445.000000,-18.000000,235.000000,90.000000,-83.000000,-337.000000,718.000000
1.800000,594.000000,489.000000,577.000000,79.000000,312.000000,114.000000,-73.000000,-328.000000,688.000000
1.850000,637.000000,410.000000,626.000000,57.000000,171.000000,191.000000,-68.000000,-325.000000,683.000000
1.900000,660.000000,352.000000,720.000000,7.000000,142.000000,77.000000,-59.000000,-335.000000,682.000000
1.950000,644.000000,392.000000,755.000000,77.000000,124.000000,17.000000,-58.000000,-322.000000,676.000000
2.000000,573.000000,403.000000,733.000000,-57.000000,68.000000,9.000000,-56.000000,-326.000000,673.000000
2.050000,592.000000,442.000000,711.000000,-4.000000,-25.000000,21.000000,-59.000000,-328.000000,676.000000
2.100000,581.000000,419.000000,700.000000,-4.000000,60.000000,51.000000,-55.000000,-314.000000,664.000000
2.150000,529.000000,496.000000,725.000000,89.000000,69.000000,56.000000,-59.000000,-325.000000,659.000000
2.200000,570.000000,376.000000,673.000000,-59.000000,-36.000000,114.000000,-55.000000,-317.000000,664.000000
2.250000,583.000000,387.000000,655.000000,44.000000,22.000000,120.000000,-52.000000,-317.000000,659.000000
2.300000,614.000000,346.000000,665.000000,19.000000,42.000000,72.000000,-41.000000,-320.000000,662.000000
2.350000,606.000000,347.000000,662.000000,24.000000,58.000000,26.000000,-43.000000,-317.000000,661.000000
2.400000,591.000000,331.000000,664.000000,25.000000,81.000000,-7.000000,-46.000000,-323.000000,644.000000
2.450000,563.000000,379.000000,661.000000,-6.000000,83.000000,-29.000000,-40.000000,-319.000000,658.000000
2.500000,519.000000,350.000000,671.000000,-7.000000,126.000000,-15.000000,-43.000000,-319.000000,646.000000
2.550000,547.000000,375.000000,699.000000,-45.000000,84.000000,-18.000000,-49.000000,-308.000000,644.000000
2.600000,572.000000,342.000000,716.000000,29.000000,91.000000,23.000000,-50.000000,-313.000000,631.000000
2.650000,558.000000,393.000000,737.000000,45.000000,174.000000,46.000000,-37.000000,-317.000000,632.000000
2.700000,505.000000,360.000000,706.000000,55.000000,121.000000,49.000000,-44.000000,-310.000000,626.000000
2.750000,510.000000,404.000000,724.000000,19.000000,132.000000,25.000000,-46.000000,-302.000000,614.000000
2.800000,461.000000,282.000000,643.000000,288.000000,114.000000,62.000000,-44.000000,-301.000000,616.000000
2.850000,420.000000,395.000000,577.000000,245.000000,141.000000,67.000000,-55.000000,-302.000000,617.000000
2.900000,321.000000,285.000000,535.000000,291.000000,259.000000,92.000000,-49.000000,-298.000000,608.000000
2.950000,405.000000,246.000000,389.000000,501.000000,-44.000000,161.000000,-50.000000,-298.000000,616.000000
3.000000,303.000000,171.000000,351.000000,280.000000,157.000000,21.000000,-55.000000,-290.000000,610.000000
